experiment,model,arm,dataset,root_service,n,normalized_attention_entropy,blank_attention_mass,top_10pct_evidence_precision,required_region_attention_mass,attn_M,attn_R,attn_L,attn_G,attn_ledger,focus_M,focus_R,focus_L,focus_G,focus_ledger
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,node-4,1,0.78586844,0.46905919,0.62401228,1,,0.30176288,0.17925622,0.5189809,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,node-5,4,0.7870661,0.47850996,0.63369624,1,,0.25734563,0.19678921,0.54586517,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,node-6,5,0.78864721,0.48050577,0.64335502,1,,0.28046479,0.18488234,0.53465287,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,node-7,2,0.78671809,0.48153392,0.64528936,1,,0.29887872,0.18030943,0.52081185,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,node-8,4,0.7920109,0.4835098,0.63767464,1,,0.25431006,0.19400962,0.55168031,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,paymentservice,1,0.7939316,0.488112,0.67166033,1,,0.23392946,0.21615136,0.54991918,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,productcatalogservice,4,0.78977239,0.496547,0.62954336,1,,0.26526297,0.19084791,0.54388912,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,recommendationservice,1,0.78288722,0.48836199,0.64257396,1,,0.28853047,0.19459126,0.51687826,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,shippingservice,6,0.78688863,0.48736558,0.6454949,1,,0.28913087,0.16598252,0.54488661,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,tidb-tidb,2,0.78816355,0.48285925,0.63031923,1,,0.30150399,0.15867846,0.53981754,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,aiops2025,tidb-tikv,10,0.78959582,0.47914886,0.63957721,1,,0.27172014,0.17308629,0.55519356,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_ob,checkoutservice,18,0.79237695,0.49321943,0.60685442,1,,0.26428295,0.20014274,0.53557431,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_ob,currencyservice,18,0.79392097,0.49826118,0.60499988,1,,0.26954808,0.18784918,0.54260275,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_ob,emailservice,18,0.79066963,0.49606702,0.60526009,1,,0.26968939,0.20075127,0.52955933,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_ob,productcatalogservice,18,0.79332855,0.50589647,0.60509075,1,,0.26844593,0.18846389,0.54309018,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_ob,recommendationservice,18,0.79201891,0.50204943,0.60948418,1,,0.26234062,0.20001065,0.53764872,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_tt,ts-auth-service,18,0.7967121,0.50463297,0.61598556,1,,0.28935055,0.1616007,0.54904875,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_tt,ts-order-service,18,0.79509311,0.50626453,0.61137883,1,,0.30810737,0.15724263,0.53465,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_tt,ts-route-service,18,0.79009581,0.50507159,0.61661959,1,,0.28867154,0.15049984,0.56082862,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_tt,ts-train-service,18,0.79274555,0.50533005,0.62105128,1,,0.26653418,0.15849908,0.57496674,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mt-Rv-Lv-Gv,re2_tt,ts-travel-service,18,0.79239207,0.50373571,0.61411859,1,,0.28447949,0.15645581,0.5590647,,,1,1,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,mysql,6,0.76525035,0.30071581,0.89102564,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-assurance-service,5,0.7765715,0.28256653,0.91538462,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-auth-service,4,0.77155349,0.28511479,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-basic-service,19,0.76858388,0.30083339,0.91295547,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-config-service,6,0.76442481,0.29322567,0.91666667,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-consign-service,2,0.7797547,0.31117436,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-contacts-service,2,0.76707721,0.3040506,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-food-service,3,0.77348421,0.30564137,0.8974359,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-inside-payment-service,2,0.77823477,0.27775176,0.94230769,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-order-other-service,4,0.77116701,0.29812479,0.89423077,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-order-service,5,0.78054859,0.28115736,0.95384615,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-preserve-service,5,0.76998062,0.30412235,0.91538462,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-price-service,2,0.77480927,0.28669488,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-route-plan-service,6,0.7711096,0.30267817,0.91025641,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-route-service,4,0.77498791,0.2902877,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-seat-service,6,0.77348734,0.29702801,0.89102564,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-security-service,1,0.76425178,0.2753191,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-station-food-service,1,0.76209744,0.29981418,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-station-service,1,0.79305368,0.27467762,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-train-service,2,0.77480494,0.29442675,0.90384615,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-travel-plan-service,3,0.77985233,0.28035146,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-travel-service,3,0.76998864,0.29659661,0.8974359,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-travel2-service,2,0.76414853,0.28248998,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-user-service,1,0.76947886,0.29397844,0.96153846,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aegislab,ts-verification-code-service,1,0.77359829,0.26815399,0.96153846,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,adservice,2,0.77163047,0.27153955,0.94230769,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,adservice-0,1,0.78771218,0.27635729,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,adservice-1,3,0.77326371,0.26703201,0.8974359,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,adservice2-0,1,0.76280673,0.30585096,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,cartservice,5,0.78416538,0.26937926,0.93076923,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,cartservice-0,2,0.77853524,0.28767419,0.90384615,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,cartservice2-0,1,0.79442102,0.27909354,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,checkoutservice,4,0.77302018,0.27075478,0.91346154,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,checkoutservice-0,2,0.77764337,0.27686977,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,checkoutservice-1,2,0.7809325,0.2792465,0.90384615,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,currencyservice,2,0.78714008,0.27555859,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,currencyservice-0,1,0.78425042,0.27289761,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,currencyservice-1,2,0.77766787,0.27284469,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,currencyservice-2,2,0.77184495,0.28105522,0.90384615,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,emailservice,4,0.78039073,0.29215473,0.90384615,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,emailservice-1,2,0.78138422,0.27305175,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,frontend,3,0.78454814,0.28446653,0.93589744,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,frontend-0,1,0.78783037,0.27598567,0.96153846,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,frontend-1,1,0.7882014,0.28582095,0.96153846,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,frontend-2,1,0.77772061,0.27515045,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,frontend2-0,1,0.77070838,0.27840076,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,node-1,3,0.77576099,0.27996953,0.91025641,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,node-2,3,0.77714029,0.28867948,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,node-3,4,0.7856937,0.29129843,0.90384615,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,node-4,4,0.78255396,0.28678422,0.90384615,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,node-5,8,0.78038317,0.28250533,0.88942308,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,node-6,7,0.7818146,0.2778576,0.92857143,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,paymentservice,1,0.76863129,0.26937786,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,productcatalogservice,4,0.79105421,0.28277168,0.89423077,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,productcatalogservice-0,3,0.77642685,0.28579408,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,productcatalogservice-1,3,0.780123,0.28146583,0.8974359,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,productcatalogservice-2,2,0.7881249,0.29495054,0.84615385,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,productcatalogservice2-0,1,0.78142419,0.29709071,0.84615385,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,recommendationservice,4,0.77379734,0.28446155,0.89423077,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,recommendationservice-2,1,0.77932334,0.26572992,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,recommendationservice2-0,1,0.78120836,0.28833306,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,shippingservice,4,0.77999863,0.28912306,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,shippingservice-0,1,0.76687905,0.27935033,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,shippingservice-1,2,0.79026899,0.27844909,0.94230769,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2022,shippingservice2-0,1,0.78724966,0.27906911,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,adservice,14,0.77493241,0.30269609,0.88186813,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,cartservice,7,0.76909636,0.30393295,0.84615385,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,checkoutservice,17,0.77661833,0.30202344,0.87330317,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,currencyservice,4,0.76672551,0.29275602,0.86538462,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,emailservice,2,0.77208545,0.2983048,0.90384615,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,frontend,3,0.7695516,0.28642094,0.87179487,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,node-1,3,0.77796005,0.30525976,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,node-3,3,0.78216129,0.30624527,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,node-4,1,0.78224727,0.29740017,0.92307692,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,node-5,4,0.76981061,0.29531452,0.89423077,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,node-6,5,0.77700228,0.30613087,0.9,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,node-7,2,0.77153131,0.28561784,0.86538462,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,node-8,4,0.77011464,0.30969528,0.85576923,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,paymentservice,1,0.77527672,0.30832387,0.84615385,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,productcatalogservice,4,0.76787537,0.29766545,0.875,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,recommendationservice,1,0.7694953,0.3025718,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,shippingservice,6,0.76819395,0.29932585,0.88461538,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,tidb-tidb,2,0.77470457,0.30109452,0.84615385,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,aiops2025,tidb-tikv,10,0.77948566,0.29982989,0.88076923,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_ob,checkoutservice,18,0.76494805,0.30422194,0.85042735,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_ob,currencyservice,18,0.7642433,0.3101476,0.83760684,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_ob,emailservice,18,0.76771591,0.29384426,0.85042735,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_ob,productcatalogservice,18,0.76069941,0.29680729,0.85897436,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_ob,recommendationservice,18,0.76631654,0.29483301,0.85470085,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_tt,ts-auth-service,18,0.76518864,0.31755695,0.82905983,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_tt,ts-order-service,18,0.76480357,0.31144231,0.83974359,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_tt,ts-route-service,18,0.75829864,0.30532596,0.86324786,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_tt,ts-train-service,18,0.75549025,0.29911251,0.85042735,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gt,re2_tt,ts-travel-service,18,0.75991036,0.30842673,0.85042735,1,1,,,,,1,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,mysql,6,0.77988664,0.36667116,0.79895422,1,0.62456771,,,0.37543229,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-assurance-service,5,0.78239119,0.34302972,0.80371688,1,0.64653678,,,0.35346322,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-auth-service,4,0.7829095,0.35685965,0.80411946,1,0.65432398,,,0.34567602,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-basic-service,19,0.78203642,0.3653396,0.80911438,1,0.63020205,,,0.36979795,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-config-service,6,0.77636526,0.37402177,0.78409248,1,0.61423364,,,0.38576636,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-consign-service,2,0.78684809,0.37405369,0.75597985,1,0.6377656,,,0.3622344,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-contacts-service,2,0.78114035,0.38279659,0.78943043,1,0.61682126,,,0.38317874,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-food-service,3,0.78676895,0.36624862,0.81352734,1,0.63712764,,,0.36287236,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-inside-payment-service,2,0.79082774,0.34799095,0.81364873,1,0.63621065,,,0.36378935,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-order-other-service,4,0.78657294,0.35780605,0.79699516,1,0.63144429,,,0.36855571,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-order-service,5,0.78424528,0.35015901,0.83078021,1,0.63598798,,,0.36401202,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-preserve-service,5,0.78311565,0.36850032,0.79335595,1,0.63208281,,,0.36791719,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-price-service,2,0.78648341,0.36167816,0.77260233,1,0.62057131,,,0.37942869,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-route-plan-service,6,0.78778753,0.36642712,0.78493776,1,0.63161689,,,0.36838311,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-route-service,4,0.77926494,0.35670672,0.80521497,1,0.61988542,,,0.38011458,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-seat-service,6,0.78629642,0.36088309,0.78915123,1,0.62838216,,,0.37161784,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-security-service,1,0.78074135,0.34485914,0.8187988,1,0.64059767,,,0.35940233,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-station-food-service,1,0.78180498,0.34899646,0.76658884,1,0.65561456,,,0.34438544,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-station-service,1,0.79809578,0.34919373,0.774332,1,0.6359901,,,0.3640099,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-train-service,2,0.78811986,0.37088747,0.77100227,1,0.63910107,,,0.36089893,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-travel-plan-service,3,0.78633031,0.36267357,0.8177467,1,0.6407597,,,0.3592403,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-travel-service,3,0.78383287,0.37374739,0.76736628,1,0.6190174,,,0.3809826,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-travel2-service,2,0.78442225,0.36200993,0.79102501,1,0.63573634,,,0.36426366,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-user-service,1,0.77446686,0.35757324,0.81161586,1,0.65263604,,,0.34736396,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aegislab,ts-verification-code-service,1,0.78997771,0.33351633,0.82431875,1,0.64922912,,,0.35077088,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,adservice,2,0.78865077,0.34313484,0.86331474,1,0.62286138,,,0.37713862,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,adservice-0,1,0.80380896,0.34400445,0.79845855,1,0.65331071,,,0.34668929,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,adservice-1,3,0.78419135,0.33979707,0.8113131,1,0.63675679,,,0.36324321,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,adservice2-0,1,0.78566092,0.35682261,0.83978952,1,0.64736989,,,0.35263011,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,cartservice,5,0.78564071,0.33961344,0.82195046,1,0.64437982,,,0.35562018,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,cartservice-0,2,0.79077336,0.34299254,0.8270297,1,0.65850817,,,0.34149183,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,cartservice2-0,1,0.79551941,0.32321625,0.84286251,1,0.66433629,,,0.33566371,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,checkoutservice,4,0.78013223,0.34315201,0.81589064,1,0.63779893,,,0.36220107,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,checkoutservice-0,2,0.78355195,0.34955802,0.80395141,1,0.62895917,,,0.37104083,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,checkoutservice-1,2,0.78394833,0.35087815,0.7878537,1,0.65590916,,,0.34409084,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,currencyservice,2,0.79373936,0.33783135,0.82174866,1,0.67458648,,,0.32541352,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,currencyservice-0,1,0.7949476,0.35345166,0.78242562,1,0.63649124,,,0.36350876,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,currencyservice-1,2,0.78901589,0.33945034,0.83332206,1,0.64989838,,,0.35010162,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,currencyservice-2,2,0.79559955,0.34268956,0.81937557,1,0.64675947,,,0.35324053,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,emailservice,4,0.7938424,0.35600323,0.80792435,1,0.63606851,,,0.36393149,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,emailservice-1,2,0.78244188,0.36035328,0.79725023,1,0.65303924,,,0.34696076,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,frontend,3,0.78495127,0.35406725,0.83634454,1,0.63874429,,,0.36125571,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,frontend-0,1,0.79093322,0.35258009,0.79289552,1,0.65184304,,,0.34815696,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,frontend-1,1,0.79360791,0.34555518,0.84613021,1,0.64572799,,,0.35427201,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,frontend-2,1,0.77552431,0.34645266,0.79135944,1,0.61953566,,,0.38046434,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,frontend2-0,1,0.78046696,0.33117337,0.78858817,1,0.66400655,,,0.33599345,,1,,,1,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,aiops2022,node-1,3,0.78898976,0.33545752,0.82490417,1,0.66181098,,,0.33818902,,1,,,1,
