experiment,model,arm,dataset,fault_type,n,normalized_attention_entropy,blank_attention_mass,top_10pct_evidence_precision,required_region_attention_mass,attn_M,attn_R,attn_L,attn_G,attn_ledger,focus_M,focus_R,focus_L,focus_G,focus_ledger
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,NetworkDelay,1,0.8381615,0.12010707,0.96153846,,0.6550819,0.0364091,0.03844724,0.27006176,,1.0750062,0.77672747,0.8202078,0.90968172,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,NetworkLoss,3,0.854464,0.086028038,0.96153846,,0.6504063,0.025689801,0.031397148,0.29250675,,1.0468811,0.61404063,0.66980583,1.0529061,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,NetworkPartition,6,0.86168024,0.10549617,0.96153846,,0.63254217,0.033758187,0.030683145,0.30301649,,0.97586378,0.72017465,0.65457375,1.1784164,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,PodFailure,1,0.85852063,0.086096524,0.96153846,,0.63343539,0.035004186,0.031680705,0.29987972,,0.96523488,0.74675596,0.67585503,1.1995189,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aegislab,PodKill,1,0.86476893,0.097767213,0.96153846,,0.62165409,0.036856998,0.035788074,0.30570084,,0.94728243,0.78628262,0.76347891,1.2228033,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,k8s容器cpu负载,6,0.86642804,0.10145115,0.95512821,,0.67905554,0.030380221,0.024768761,0.26579548,,1.0347513,0.64811138,0.52840023,1.0631819,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,k8s容器内存负载,6,0.86673959,0.084649807,0.96153846,,0.67641403,0.031107788,0.027274546,0.26520363,,1.0307261,0.66363281,0.58185698,1.0608145,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,k8s容器网络丢包,3,0.86357988,0.10584355,0.96153846,,0.6814233,0.027876676,0.02629329,0.26440673,,1.0383593,0.59470241,0.56092353,1.0576269,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,k8s容器网络延迟,6,0.86317786,0.1019119,0.96153846,,0.6825902,0.03074798,0.027225357,0.25943647,,1.0401374,0.65595691,0.58080762,1.0377459,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,k8s容器网络资源包损坏,5,0.86347512,0.095219814,0.95384615,,0.68825854,0.030297877,0.026384197,0.25505939,,1.0487749,0.6463547,0.56286287,1.0202376,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,k8s容器网络资源包重复发送,5,0.86809738,0.083667278,0.96153846,,0.6767296,0.032328794,0.027903715,0.26303789,,1.031207,0.68968094,0.59527926,1.0521516,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,k8s容器读io负载,8,0.85708456,0.084464364,0.96153846,,0.65676579,0.030911244,0.027458514,0.28486445,,1.0104036,0.65943988,0.58578164,1.1172172,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,k8s容器进程中止,5,0.86690696,0.093488973,0.96153846,,0.68274752,0.030264291,0.024857894,0.26213029,,1.0403772,0.6456382,0.53030175,1.0485212,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node 内存消耗,5,0.86279688,0.083200582,0.96153846,,0.66460281,0.029711311,0.026318493,0.27936739,,1.0127281,0.6338413,0.56146119,1.1174695,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node 磁盘写IO消耗,3,0.86740759,0.094640457,0.96153846,,0.68494593,0.032736157,0.031288971,0.25102894,,1.0437271,0.69837135,0.66749805,1.0041158,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node 磁盘空间消耗,3,0.86191686,0.093706785,0.96153846,,0.68343007,0.030548295,0.025964538,0.26005709,,1.0414173,0.65169696,0.55391014,1.0402284,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node 磁盘读IO消耗,2,0.86195881,0.077601228,0.96153846,,0.68563795,0.02918236,0.023251017,0.26192868,,1.0447816,0.62255702,0.49602169,1.0477147,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node节点CPU故障,2,0.85398292,0.082361429,0.96153846,,0.65604948,0.030449536,0.025630147,0.28787083,,0.99969445,0.6495901,0.54677647,1.1514833,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2022,node节点CPU爬升,2,0.86796497,0.10543781,0.96153846,,0.68558607,0.032812973,0.031115523,0.25048543,,1.0447026,0.70001009,0.66379783,1.0019417,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,code error,1,0.86832492,0.11053443,0.96153846,,0.68997073,0.024598808,0.018553926,0.26687653,,1.051384,0.52477457,0.39581709,1.0675061,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,cpu stress,8,0.8618108,0.10010489,0.96153846,,0.65478192,0.028899495,0.024785791,0.29153279,,0.99776293,0.61652255,0.52876354,1.1661312,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,dns error,5,0.85991825,0.10381361,0.96153846,,0.64379241,0.029358024,0.026902047,0.29994752,,0.98101701,0.62630451,0.57391034,1.1997901,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,io fault,5,0.86206995,0.09375802,0.95384615,,0.66179891,0.026470548,0.02375191,0.28797863,,1.0084555,0.56470502,0.50670741,1.1519145,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,jvm cpu,3,0.86328669,0.083485433,0.96153846,,0.65401678,0.030697459,0.025074061,0.2902117,,0.996597,0.65487912,0.53491331,1.1608468,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,jvm exception,3,0.85669744,0.10842721,0.96153846,,0.65787851,0.027576176,0.024522352,0.29002296,,1.0024815,0.58829176,0.5231435,1.1600918,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,jvm gc,2,0.85110657,0.10804966,0.96153846,,0.6867877,0.026352924,0.024870671,0.26198871,,1.0465336,0.5621957,0.53057431,1.0479548,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,jvm latency,5,0.85576805,0.094689761,0.96153846,,0.67686074,0.025012645,0.021880507,0.2762461,,1.0314068,0.5336031,0.46678415,1.1049844,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,memory stress,6,0.8617985,0.099656507,0.96153846,,0.66039563,0.028560552,0.024990708,0.28605311,,1.0063171,0.60929177,0.53313509,1.1442125,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,network corrupt,6,0.86147562,0.10439192,0.96153846,,0.67427351,0.029244814,0.022782825,0.27369885,,1.0274644,0.62388936,0.4860336,1.0947954,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,network delay,7,0.86617981,0.093147951,0.95054945,,0.65923372,0.031050704,0.027091485,0.28262409,,1.0045466,0.66241503,0.57795168,1.1304964,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,network loss,5,0.86562515,0.10357011,0.96153846,,0.66004166,0.032590654,0.028079915,0.27928777,,1.0057778,0.69526728,0.59903819,1.1171511,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node cpu stress,6,0.86907742,0.10646788,0.96153846,,0.67587165,0.028004403,0.024672951,0.271451,,1.0298997,0.59742726,0.52635628,1.085804,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node disk fill,4,0.86772755,0.093362748,0.96153846,,0.66391733,0.025602082,0.02436806,0.28611253,,1.0116835,0.54617775,0.51985194,1.1444501,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,node memory stress,12,0.86360974,0.10278377,0.96153846,,0.6639537,0.028958566,0.025570007,0.28151772,,1.011739,0.61778274,0.54549347,1.1260709,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,pod failure,10,0.86476475,0.088558613,0.95769231,,0.66176179,0.029138189,0.026263365,0.28283665,,1.0083989,0.62161469,0.56028511,1.1313466,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,pod kill,2,0.85412161,0.08356138,0.96153846,,0.6526079,0.025702134,0.024263005,0.29742696,,0.99445014,0.54831219,0.51761077,1.1897078,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,aiops2025,target port misconfig,3,0.86158277,0.085178037,0.94871795,,0.68224412,0.024170984,0.025209005,0.26837589,,1.0396101,0.51564767,0.53779211,1.0735036,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,cpu,15,0.86252904,0.082288884,0.96153846,,0.66747703,0.029513713,0.02517337,0.27783588,,1.0171079,0.62962589,0.53703189,1.1113435,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,delay,15,0.85972741,0.08531861,0.95897436,,0.67335084,0.027412647,0.023214991,0.27602153,,1.0260584,0.58480313,0.49525314,1.1040861,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,disk,15,0.86341397,0.08510888,0.95897436,,0.66628087,0.02999838,0.026627305,0.27709345,,1.0152851,0.63996543,0.56804918,1.1083738,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,loss,15,0.85815473,0.10208632,0.96153846,,0.65771875,0.030380631,0.025634808,0.28626581,,1.0022381,0.64812013,0.5468759,1.1450633,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,mem,15,0.86269521,0.086103474,0.96153846,,0.66153407,0.028927552,0.025413359,0.28412502,,1.0080519,0.6171211,0.54215165,1.1365001,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_ob,socket,15,0.86471524,0.088964983,0.96153846,,0.66567102,0.030781945,0.025710092,0.27783694,,1.0143558,0.6566815,0.54848197,1.1113478,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,cpu,15,0.86248018,0.095298138,0.95641026,,0.67188547,0.032936636,0.02946122,0.26571668,,1.0290113,0.70264823,0.62850603,1.0521691,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,delay,15,0.86155864,0.097165554,0.95641026,,0.63843671,0.034322544,0.033270806,0.29396994,,1.0298853,0.77594637,0.71990181,1.0378745,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,disk,15,0.86241574,0.067381809,0.96153846,,0.65053742,0.036169985,0.025017645,0.28827495,,0.99618456,0.77162636,0.53370977,1.1403851,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,loss,15,0.86335645,0.095711403,0.95897436,,0.65816725,0.0339493,0.030586692,0.27729676,,1.012814,0.73833978,0.65251609,1.0804708,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,mem,15,0.86277377,0.082794275,0.96153846,,0.65589621,0.038493151,0.026556032,0.27905461,,1.0046591,0.82118722,0.56652868,1.1050951,
visual_counterfactual_rca,qwen3.8-27b,H_placebo,re2_tt,socket,15,0.86322178,0.079990646,0.95897436,,0.65163184,0.03594412,0.025437362,0.28698668,,0.99801019,0.76680789,0.54266373,1.1360116,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,ContainerKill,6,0.86105042,0.090347578,0.96153846,,0.64768454,0.038296784,0.033210835,0.28080785,,1.0128617,0.81699805,0.70849782,1.0669197,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,HTTPRequestAbort,6,0.86030182,0.10748482,0.95512821,,0.63610107,0.035251339,0.037417492,0.2912301,,1.0069029,0.75202857,0.79823984,1.0754385,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,HTTPRequestDelay,7,0.8627125,0.098270405,0.96153846,,0.65145235,0.032244551,0.031355571,0.28494752,,1.0152358,0.68788375,0.66891884,1.0916348,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,HTTPRequestReplaceMethod,15,0.8559831,0.10120443,0.95897436,,0.65694178,0.02809371,0.028856072,0.28610843,,1.0173206,0.60752275,0.6155962,1.1083708,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,HTTPRequestReplacePath,1,0.86122177,0.088811511,0.96153846,,0.58845829,0.031679133,0.029677422,0.35018516,,0.89669834,0.67582151,0.63311833,1.4007406,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,HTTPResponseAbort,3,0.85092981,0.094049389,0.96153846,,0.62377442,0.038443082,0.030286424,0.30749607,,0.97438059,0.82011908,0.64611038,1.1635142,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,HTTPResponseDelay,7,0.85698564,0.10416393,0.96153846,,0.63066006,0.031045587,0.035751069,0.30254329,,1.02813,0.72728903,0.76268948,1.0482795,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,HTTPResponseReplaceBody,2,0.86844131,0.098435095,0.96153846,,0.64419393,0.038451177,0.033357454,0.28399744,,1.0173958,0.82029179,0.7116257,1.0400627,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,HTTPResponseReplaceCode,13,0.86205961,0.10167196,0.96153846,,0.65202059,0.034422622,0.032752264,0.28080453,,1.0411166,0.73434927,0.69871496,1.0166102,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,JVMException,3,0.84467685,0.095470875,0.96153846,,0.6569123,0.028992797,0.031695477,0.28239943,,1.0261435,0.618513,0.67617017,1.0683234,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,JVMLatency,1,0.86209792,0.080062699,0.96153846,,0.66336448,0.035601475,0.032098234,0.26893581,,1.0108411,0.75949813,0.68476233,1.0757432,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,JVMMemoryStress,14,0.85469009,0.088526707,0.96153846,,0.65452808,0.031330239,0.03129191,0.28284977,,1.0412727,0.67966567,0.66756074,1.0273256,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,JVMReturn,2,0.8687715,0.092270302,0.96153846,,0.63481884,0.035452576,0.029898887,0.2998297,,0.96734299,0.75632163,0.63784292,1.1993188,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,NetworkBandwidth,2,0.85663207,0.1058496,0.96153846,,0.6435785,0.035462966,0.031520574,0.28943796,,0.98069105,0.75654328,0.6724389,1.1577518,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,NetworkCorrupt,2,0.84959852,0.10009343,0.96153846,,0.67422897,0.027966448,0.030890723,0.26691386,,1.0273965,0.59661757,0.6590021,1.0676554,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,NetworkDelay,1,0.8381111,0.12029715,0.96153846,,0.65274062,0.036758148,0.038886621,0.27161461,,1.0711641,0.78417381,0.82958126,0.91491238,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,NetworkLoss,3,0.85440576,0.086038492,0.96153846,,0.64848517,0.025841664,0.031371251,0.29430192,,1.0438411,0.61874254,0.66925335,1.0597589,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,NetworkPartition,6,0.86122009,0.10582372,0.96153846,,0.63058628,0.034220323,0.030870173,0.30432323,,0.97288251,0.73003356,0.65856369,1.1836703,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,PodFailure,1,0.85798166,0.086349299,0.96153846,,0.63349413,0.035173281,0.031824148,0.29950844,,0.96532439,0.75036333,0.67891516,1.1980338,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aegislab,PodKill,1,0.86430236,0.096733315,0.96153846,,0.62066396,0.036610842,0.035653139,0.30707206,,0.94577365,0.78103129,0.76060031,1.2282882,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,k8s容器cpu负载,6,0.86676943,0.10185348,0.95512821,,0.68021639,0.030165154,0.024505861,0.26511259,,1.0365202,0.64352329,0.52279171,1.0604504,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,k8s容器内存负载,6,0.86708822,0.084936794,0.96153846,,0.67589788,0.031056979,0.027272267,0.26577287,,1.0299396,0.66254889,0.58180836,1.0630915,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,k8s容器网络丢包,3,0.86330768,0.10585673,0.96153846,,0.68148962,0.027637151,0.02622908,0.26464415,,1.0384604,0.58959256,0.55955371,1.0585766,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,k8s容器网络延迟,6,0.86334136,0.10178862,0.96153846,,0.6840409,0.030621162,0.02709436,0.25824358,,1.042348,0.65325145,0.57801302,1.0329743,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,k8s容器网络资源包损坏,5,0.86323571,0.09523273,0.95384615,,0.68896346,0.030332939,0.026339161,0.25436444,,1.0498491,0.64710269,0.5619021,1.0174578,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,k8s容器网络资源包重复发送,5,0.86785318,0.083727087,0.96153846,,0.67508587,0.03244865,0.028061797,0.26440369,,1.0287023,0.69223786,0.59865167,1.0576147,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,k8s容器读io负载,8,0.85708209,0.084434671,0.96153846,,0.65716868,0.030924668,0.027479976,0.28442668,,1.0110267,0.65972626,0.58623949,1.11552,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,k8s容器进程中止,5,0.8662982,0.09284725,0.96153846,,0.68327929,0.030227764,0.024814209,0.26167874,,1.0411875,0.64485896,0.52936978,1.0467149,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,node 内存消耗,5,0.86319465,0.082972193,0.96153846,,0.66497382,0.029845274,0.026163725,0.27901718,,1.0132934,0.63669918,0.55815948,1.1160687,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,node 磁盘写IO消耗,3,0.86695343,0.094581757,0.96153846,,0.68482501,0.032819021,0.031281315,0.25107465,,1.0435429,0.70013912,0.66733472,1.0042986,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,node 磁盘空间消耗,3,0.86238968,0.093692108,0.96153846,,0.68372559,0.030380255,0.025928465,0.25996569,,1.0418676,0.6481121,0.55314059,1.0398628,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,node 磁盘读IO消耗,2,0.86146493,0.077290669,0.96153846,,0.68381797,0.029533657,0.023270003,0.26337837,,1.0420083,0.63005134,0.49642673,1.0535135,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,node节点CPU故障,2,0.85373182,0.08136843,0.96153846,,0.65584769,0.030290321,0.02549133,0.28837066,,0.99938695,0.64619351,0.54381504,1.1534827,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2022,node节点CPU爬升,2,0.86832433,0.10478991,0.96153846,,0.68608342,0.032951244,0.031232769,0.24973257,,1.0454604,0.70295987,0.66629907,0.99893027,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,code error,1,0.86994204,0.11189257,0.96153846,,0.68646967,0.024978566,0.018450317,0.27010145,,1.046049,0.53287607,0.39360676,1.0804058,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,cpu stress,8,0.86217748,0.10013796,0.96153846,,0.65516235,0.028812353,0.024625918,0.29139938,,0.99834262,0.61466353,0.52535291,1.1655975,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,dns error,5,0.85957513,0.10364974,0.96153846,,0.64390449,0.029226189,0.026801051,0.30006827,,0.98118779,0.62349204,0.57175576,1.2002731,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,io fault,5,0.86209745,0.094281621,0.96153846,,0.66315774,0.02639519,0.023686092,0.28676098,,1.0105261,0.56309739,0.50530329,1.1470439,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,jvm cpu,3,0.8635821,0.083887093,0.96153846,,0.6540199,0.030683998,0.025196047,0.29010005,,0.99660175,0.65459195,0.53751566,1.1604002,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,jvm exception,3,0.8576508,0.10778158,0.96153846,,0.65764613,0.027598352,0.024568679,0.29018684,,1.0021274,0.58876484,0.52413182,1.1607473,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,jvm gc,2,0.85103683,0.10845643,0.96153846,,0.68492356,0.02639076,0.025025558,0.26366012,,1.043693,0.56300287,0.53387858,1.0546405,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,jvm latency,5,0.85604909,0.095362322,0.96153846,,0.6775813,0.025095385,0.021934737,0.27538858,,1.0325048,0.53536821,0.46794106,1.1015543,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,memory stress,6,0.8618523,0.099731974,0.96153846,,0.66022412,0.028349006,0.025042633,0.28638424,,1.0060558,0.6047788,0.53424283,1.145537,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,network corrupt,6,0.86155824,0.10449703,0.96153846,,0.67377339,0.029358389,0.022952142,0.27391608,,1.0267023,0.6263123,0.48964569,1.0956643,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,network delay,7,0.86567738,0.093332152,0.95054945,,0.65931512,0.031222408,0.027101656,0.28236081,,1.0046707,0.66607805,0.57816867,1.1294432,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,network loss,5,0.86533209,0.10384373,0.96153846,,0.66183522,0.03253268,0.028257777,0.27737433,,1.0085108,0.69403051,0.60283257,1.1094973,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,node cpu stress,6,0.86890404,0.10637256,0.96153846,,0.67624825,0.028047554,0.024634235,0.27106996,,1.0304735,0.59834781,0.52553035,1.0842798,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,node disk fill,4,0.867551,0.093588284,0.96153846,,0.66304031,0.025500188,0.024389908,0.28706959,,1.0103471,0.544004,0.52031805,1.1482784,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,node memory stress,12,0.86337266,0.10316938,0.96153846,,0.6635653,0.028973498,0.025690299,0.2817709,,1.0111471,0.61810129,0.54805971,1.1270836,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,pod failure,10,0.8648143,0.088662731,0.95769231,,0.66153214,0.028929514,0.02610738,0.28343096,,1.008049,0.61716297,0.55695743,1.1337239,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,pod kill,2,0.85346486,0.08397194,0.96153846,,0.65343383,0.025595673,0.02429728,0.29667322,,0.99570869,0.54604102,0.51834198,1.1866929,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,aiops2025,target port misconfig,3,0.86165623,0.085228924,0.94871795,,0.68239518,0.023846504,0.025096535,0.26866178,,1.0398403,0.50872541,0.53539275,1.0746471,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_ob,cpu,15,0.86296782,0.082136687,0.96153846,,0.66710991,0.029444466,0.025304871,0.27814075,,1.0165484,0.62814862,0.53983725,1.112563,
visual_counterfactual_rca,qwen3.8-27b,H_targeted,re2_ob,delay,15,0.85989645,0.085629159,0.96153846,,0.67444611,0.027413393,0.023334463,0.27480604,,1.0277274,0.58481906,0.49780189,1.0992241,
