experiment,model,arm,dataset_scope,n,mean_text_tokens,sum_text_tokens,mean_image_tokens,sum_image_tokens,mean_input_tokens,sum_input_tokens,mean_output_tokens,sum_output_tokens,mean_total_tokens,sum_total_tokens,mean_model_calls,sum_model_calls,mean_incremental_total_tokens,mean_amortized_total_tokens,mean_amortized_model_calls
direct_rca,qwen3.8-27b,F,aiops2025,93,11536.258,1072872,0,0,11536.258,1072872,149.78495,13930,11686.043,1086802,1,93,,,
direct_rca,qwen3.8-27b,H,aiops2025,93,11112.043,1033420,2050.5161,190698,13162.559,1224118,141.23656,13135,13303.796,1237253,1,93,,,
direct_rca,qwen3.8-27b,P,aiops2025,93,1638.7957,152408,17836.387,1658784,19475.183,1811192,143.98925,13391,19619.172,1824583,1,93,,,
direct_rca,qwen3.8-27b,R,aiops2025,93,2739.086,254735,2050.5161,190698,4789.6022,445433,142.55914,13258,4932.1613,458691,1,93,,,
direct_rca,qwen3.8-27b,T,aiops2025,93,11112.043,1033420,0,0,11112.043,1033420,131.93548,12270,11243.978,1045690,1,93,,,
direct_rca,qwen3.8-27b,V,aiops2025,93,1638.7957,152408,2050.5161,190698,3689.3118,343106,136.26882,12673,3825.5806,355779,1,93,,,
direct_rca,qwen3.8-27b,F,all_469,469,12635.751,5926167,0,0,12635.751,5926167,162.32623,76131,12798.077,6002298,1,469,,,
direct_rca,qwen3.8-27b,H,all_469,469,12189.934,5717079,2093.7463,981967,14283.68,6699046,142.28785,66733,14425.968,6765779,1,469,,,
direct_rca,qwen3.8-27b,P,all_469,469,1635.2708,766942,20563.932,9644484,22199.203,10411426,170.81663,80113,22370.019,10491539,1,469,,,
direct_rca,qwen3.8-27b,R,all_469,469,2719.1471,1275280,2093.7463,981967,4812.8934,2257247,145.75267,68358,4958.6461,2325605,1,469,,,
direct_rca,qwen3.8-27b,T,all_469,469,12189.934,5717079,0,0,12189.934,5717079,182.29851,85498,12372.232,5802577,1,469,,,
direct_rca,qwen3.8-27b,V,all_469,469,1635.2708,766942,2093.7463,981967,3729.0171,1748909,143.42431,67266,3872.4414,1816175,1,469,,,
direct_rca,qwen3.8-27b,F,headline_289,289,12504.436,3613782,0,0,12504.436,3613782,161.28374,46611,12665.72,3660393,1,289,,,
direct_rca,qwen3.8-27b,H,headline_289,289,12050.346,3482550,2094.7578,605385,14145.104,4087935,142.80969,41272,14287.913,4129207,1,289,,,
direct_rca,qwen3.8-27b,P,headline_289,289,1798.1696,519671,19410.394,5609604,21208.564,6129275,139.76471,40392,21348.329,6169667,1,289,,,
direct_rca,qwen3.8-27b,R,headline_289,289,2949.9689,852541,2094.7578,605385,5044.7266,1457926,148.62284,42952,5193.3495,1500878,1,289,,,
direct_rca,qwen3.8-27b,T,headline_289,289,12050.346,3482550,0,0,12050.346,3482550,204.54671,59114,12254.893,3541664,1,289,,,
direct_rca,qwen3.8-27b,V,headline_289,289,1798.1696,519671,2094.7578,605385,3892.9273,1125056,144.609,41792,4037.5363,1166848,1,289,,,
direct_rca,qwen3.8-27b,F,re2_ob,90,12966.567,1166991,0,0,12966.567,1166991,172.02222,15482,13138.589,1182473,1,90,,,
direct_rca,qwen3.8-27b,H,re2_ob,90,12514.1,1126269,2097.5667,188781,14611.667,1315050,142.23333,12801,14753.9,1327851,1,90,,,
direct_rca,qwen3.8-27b,P,re2_ob,90,1153.3444,103801,22416,2017440,23569.344,2121241,223.41111,20107,23792.756,2141348,1,90,,,
direct_rca,qwen3.8-27b,R,re2_ob,90,2212.8333,199155,2097.5667,188781,4310.4,387936,139.18889,12527,4449.5889,400463,1,90,,,
direct_rca,qwen3.8-27b,T,re2_ob,90,12514.1,1126269,0,0,12514.1,1126269,155.24444,13972,12669.344,1140241,1,90,,,
direct_rca,qwen3.8-27b,V,re2_ob,90,1153.3444,103801,2097.5667,188781,3250.9111,292582,135.55556,12200,3386.4667,304782,1,90,,,
direct_rca,qwen3.8-27b,F,re2_tt,90,12726.6,1145394,0,0,12726.6,1145394,155.97778,14038,12882.578,1159432,1,90,,,
direct_rca,qwen3.8-27b,H,re2_tt,90,12314,1108260,2086.6778,187801,14400.678,1296061,140.66667,12660,14541.344,1308721,1,90,,,
direct_rca,qwen3.8-27b,P,re2_tt,90,1594.1111,143470,22416,2017440,24010.111,2160910,217.93333,19614,24228.044,2180524,1,90,,,
direct_rca,qwen3.8-27b,R,re2_tt,90,2484.2667,223584,2086.6778,187801,4570.9444,411385,143.1,12879,4714.0444,424264,1,90,,,
direct_rca,qwen3.8-27b,T,re2_tt,90,12314,1108260,0,0,12314,1108260,137.91111,12412,12451.911,1120672,1,90,,,
direct_rca,qwen3.8-27b,V,re2_tt,90,1594.1111,143470,2086.6778,187801,3680.7889,331271,147.48889,13274,3828.2778,344545,1,90,,,
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aegislab,96,6681.75,641448,3194.7292,306694,9876.4792,948142,397.44792,38155,10273.927,986297,2,192,5211.2188,6898.7882,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aegislab,96,6681.75,641448,1086.5,104304,7768.25,745752,396.13542,38029,8164.3854,783781,2,192,3101.6771,4789.2465,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aegislab,96,4739.4688,454989,3194.7292,306694,7934.1979,761683,393.21875,37749,8327.4167,799432,2,192,3264.7083,4952.2778,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2022,100,6139.77,613977,3130.78,313078,9270.55,927055,394.11,39411,9664.66,966466,2,200,4992.67,6550,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2022,100,6139.77,613977,1085,108500,7224.77,722477,397.72,39772,7622.49,762249,2,200,2950.5,4507.83,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2022,100,4178.33,417833,3130.78,313078,7309.11,730911,390.75,39075,7699.86,769986,2,200,3027.87,4585.2,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,aiops2025,93,5883.4086,547157,3165.5269,294394,9048.9355,841551,391.62366,36421,9440.5591,877972,2,186,4909.6129,6419.9283,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,aiops2025,93,5883.4086,547157,1083.3978,100756,6966.8065,647913,393.43011,36589,7360.2366,684502,2,186,2829.2903,4339.6057,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,aiops2025,93,4014.1075,373312,3165.5269,294394,7179.6344,667706,386.47312,35942,7566.1075,703648,2,186,3035.1613,4545.4767,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,all_469,469,5918.1962,2775634,3170.4733,1486952,9088.6695,4262586,392.27292,183976,9480.9424,4446562,2,938,4965.9872,6470.9723,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,all_469,469,5918.1962,2775634,1085.1087,508916,7003.3049,3284550,392.97655,184306,7396.2814,3468856,2,938,2881.3262,4386.3113,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,all_469,469,3991.4861,1872007,3170.4733,1486952,7161.9595,3358959,388.24307,182086,7550.2026,3541045,2,938,3035.2473,4540.2324,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,headline_289,289,6237.308,1802582,3163.2042,914166,9400.5121,2716748,394.41869,113987,9794.9308,2830735,2,578,5038.5398,6624.0035,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,headline_289,289,6237.308,1802582,1084.9827,313560,7322.2907,2116142,395.81315,114390,7718.1038,2230532,2,578,2961.7128,4547.1765,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,headline_289,289,4311.8824,1246134,3163.2042,914166,7475.0865,2160300,390.19377,112766,7865.2803,2273066,2,578,3108.8893,4694.3529,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_ob,90,5173.1333,465582,3225.4333,290289,8398.5667,755871,387.5,34875,8786.0667,790746,2,180,4786.3667,6119.6,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_ob,90,5173.1333,465582,1086.0556,97745,6259.1889,563327,386.01111,34741,6645.2,598068,2,180,2645.5,3978.7333,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_ob,90,3239.9222,291593,3225.4333,290289,6465.3556,581882,383.77778,34540,6849.1333,616422,2,180,2849.4333,4182.6667,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_hyb,re2_tt,90,5638.5556,507470,3138.8556,282497,8777.4111,789967,390.15556,35114,9167.5667,825081,2,180,4912.6333,6330.9444,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_txt,re2_tt,90,5638.5556,507470,1084.5667,97611,6723.1222,605081,390.83333,35175,7113.9556,640256,2,180,2859.0222,4277.3333,1.3333333
ledger_handoff_rca,gemma-4-26b-a4b,L_vis,re2_tt,90,3714.2222,334280,3138.8556,282497,6853.0778,616777,386.44444,34780,7239.5222,651557,2,180,2984.5889,4402.9,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_hyb,aegislab,96,5882.6875,564738,3840.1875,368658,9722.875,933396,343.59375,32985,10066.469,966381,2,192,4230.0104,6175.4965,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_txt,aegislab,96,5882.6875,564738,2142.6875,205698,8025.375,770436,356.28125,34203,8381.6562,804639,2,192,2545.1979,4490.684,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_vis,aegislab,96,4540.3438,435873,3840.1875,368658,8380.5312,804531,341.625,32796,8722.1562,837327,2,192,2885.6979,4831.184,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_hyb,aiops2022,100,5313.64,531364,3935.3,393530,9248.94,924894,344.65,34465,9593.59,959359,2,200,4193.13,5993.2833,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_txt,aiops2022,100,5313.64,531364,2088.42,208842,7402.06,740206,360.62,36062,7762.68,776268,2,200,2362.22,4162.3733,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_vis,aiops2022,100,3986.05,398605,3935.3,393530,7921.35,792135,341.7,34170,8263.05,826305,2,200,2862.59,4662.7433,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_hyb,aiops2025,93,5168.914,480709,3851.2581,358167,9020.172,838876,347.44086,32312,9367.6129,871188,2,186,4130.4409,5876.1649,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_txt,aiops2025,93,5168.914,480709,2048.9355,190551,7217.8495,671260,353.84946,32908,7571.6989,704168,2,186,2334.5269,4080.2509,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_vis,aiops2025,93,3832.3548,356409,3851.2581,358167,7683.6129,714576,343.58065,31953,8027.1935,746529,2,186,2790.0215,4535.7455,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_hyb,all_469,469,5125.565,2403890,3880.0704,1819753,9005.6354,4223643,336.07249,157618,9341.7079,4381261,2,938,4087.661,5839.01,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_txt,all_469,469,5125.565,2403890,2093.1194,981673,7218.6844,3385563,347.71429,163078,7566.3987,3548641,2,938,2312.3518,4063.7008,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_vis,all_469,469,3807.9701,1785938,3880.0704,1819753,7688.0405,3605691,333.55437,156437,8021.5949,3762128,2,938,2767.548,4518.8969,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_hyb,headline_289,289,5456.0934,1576811,3876.6609,1120355,9332.7543,2697166,345.19723,99762,9677.9516,2796928,2,578,4185.2076,6016.1223,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_txt,headline_289,289,5456.0934,1576811,2093.7405,605091,7549.8339,2181902,357,103173,7906.8339,2285075,2,578,2414.09,4245.0046,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_vis,headline_289,289,4120.7163,1190887,3876.6609,1120355,7997.3772,2311242,342.28028,98919,8339.6574,2410161,2,578,2846.9135,4677.8281,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_hyb,re2_ob,90,4309.7556,387878,3839.2556,345533,8149.0111,733411,312.71111,28144,8461.7222,761555,2,180,3728.2,5306.0407,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_txt,re2_ob,90,4309.7556,387878,2097.5667,188781,6407.3222,576659,320.82222,28874,6728.1444,605533,2,180,1994.6222,3572.463,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_vis,re2_ob,90,3060.1,275409,3839.2556,345533,6899.3556,620942,311.21111,28009,7210.5667,648951,2,180,2477.0444,4054.8852,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_hyb,re2_tt,90,4880.0111,439201,3931.8333,353865,8811.8444,793066,330.13333,29712,9141.9778,822778,2,180,4133.8889,5803.2519,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_txt,re2_tt,90,4880.0111,439201,2086.6778,187801,6966.6889,627002,344.78889,31031,7311.4778,658033,2,180,2303.3889,3972.7519,1.3333333
ledger_handoff_rca,qwen3.6-27b,L_vis,re2_tt,90,3551.5778,319642,3931.8333,353865,7483.4111,673507,327.87778,29509,7811.2889,703016,2,180,2803.2,4472.563,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_hyb,aegislab,96,5543.9375,532218,3825.5521,367253,9369.4896,899471,292.20833,28052,9661.6979,927523,2,192,3895.1354,5817.3229,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_txt,aegislab,96,5543.9375,532218,2144.2188,205845,7688.1562,738063,278.77083,26762,7966.9271,764825,2,192,2200.3646,4122.5521,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_vis,aegislab,96,4536.125,435468,3825.5521,367253,8361.6771,802721,300.33333,28832,8662.0104,831553,2,192,2895.4479,4817.6354,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_hyb,aiops2022,100,4951.24,495124,3764.58,376458,8715.82,871582,285.27,28527,9001.09,900109,2,200,3675.01,5450.37,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_txt,aiops2022,100,4951.24,495124,2088.42,208842,7039.66,703966,270.95,27095,7310.61,731061,2,200,1984.53,3759.89,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_vis,aiops2022,100,3992.71,399271,3764.58,376458,7757.29,775729,292.72,29272,8050.01,805001,2,200,2723.93,4499.29,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_hyb,aiops2025,93,4888.5484,454635,3719.3333,345898,8607.8817,800533,299.10753,27817,8906.9892,828350,2,186,3729.4409,5455.2903,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_txt,aiops2025,93,4888.5484,454635,2050.5161,190698,6939.0645,645333,288.91398,26869,7227.9785,672202,2,186,2050.4301,3776.2796,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_vis,aiops2025,93,3831.2366,356305,3719.3333,345898,7550.5699,702203,308.24731,28667,7858.8172,730870,2,186,2681.2688,4407.1183,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_hyb,all_469,469,4815.8102,2258615,3781.4222,1773487,8597.2324,4032102,288.85928,135475,8886.0917,4167577,2,938,3693.9168,5424.6418,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_txt,all_469,469,4815.8102,2258615,2093.7463,981967,6909.5565,3240582,276.41365,129638,7185.9701,3370220,2,938,1993.7953,3724.5203,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_vis,all_469,469,3809.0853,1786461,3781.4222,1773487,7590.5075,3559948,295.7548,138709,7886.2623,3698657,2,938,2694.0874,4424.8124,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_hyb,headline_289,289,5127.9481,1481977,3770.2734,1089609,8898.2215,2571586,292.02768,84396,9190.2491,2655982,2,578,3765.6471,5573.8478,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_txt,headline_289,289,5127.9481,1481977,2094.7578,605385,7222.7059,2087362,279.32872,80726,7502.0346,2168088,2,578,2077.4325,3885.6332,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_vis,headline_289,289,4121.2595,1191044,3770.2734,1089609,7891.5329,2280653,300.24567,86771,8191.7785,2367424,2,578,2767.1765,4575.3772,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_hyb,re2_ob,90,4116.2111,370459,3804.7667,342429,7920.9778,712888,290.6,26154,8211.5778,739042,2,180,3515.7556,5081.0296,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_txt,re2_ob,90,4116.2111,370459,2097.5667,188781,6213.7778,559240,278.41111,25057,6492.1889,584297,2,180,1796.3667,3361.6407,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_vis,re2_ob,90,3062.2556,275603,3804.7667,342429,6867.0222,618032,293.03333,26373,7160.0556,644405,2,180,2464.2333,4029.5074,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_hyb,re2_tt,90,4513.1,406179,3793.8778,341449,8306.9778,747628,276.94444,24925,8583.9222,772553,2,180,3641.7444,5289.137,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_txt,re2_tt,90,4513.1,406179,2086.6778,187801,6599.7778,593980,265.05556,23855,6864.8333,617835,2,180,1922.6556,3570.0481,1.3333333
ledger_handoff_rca,qwen3.8-27b,L_vis,re2_tt,90,3553.4889,319814,3793.8778,341449,7347.3667,661263,284.05556,25565,7631.4222,686828,2,180,2689.2444,4336.637,1.3333333
legacy_q9,gemma-4-26b-a4b,H,aegislab,96,19355.427,1858121,1085.8958,104246,20441.323,1962367,365.8125,35118,20807.135,1997485,1,96,,,
legacy_q9,gemma-4-26b-a4b,P,aegislab,96,769.90625,73911,6555.9688,629373,7325.875,703284,365.27083,35066,7691.1458,738350,1,96,,,
legacy_q9,gemma-4-26b-a4b,T,aegislab,96,19355.427,1858121,0,0,19355.427,1858121,364.6875,35010,19720.115,1893131,1,96,,,
legacy_q9,gemma-4-26b-a4b,V,aegislab,96,769.90625,73911,1085.8958,104246,1855.8021,178157,368.20833,35348,2224.0104,213505,1,96,,,
legacy_q9,gemma-4-26b-a4b,H,aiops2022,100,20832.58,2083258,1084.28,108428,21916.86,2191686,365,36500,22281.86,2228186,1,100,,,
legacy_q9,gemma-4-26b-a4b,P,aiops2022,100,771.94,77194,7598.13,759813,8370.07,837007,364.98,36498,8735.05,873505,1,100,,,
legacy_q9,gemma-4-26b-a4b,T,aiops2022,100,20832.58,2083258,0,0,20832.58,2083258,364.3,36430,21196.88,2119688,1,100,,,
legacy_q9,gemma-4-26b-a4b,V,aiops2022,100,771.94,77194,1084.28,108428,1856.22,185622,365.01,36501,2221.23,222123,1,100,,,
legacy_q9,gemma-4-26b-a4b,H,aiops2025,93,18942.226,1761627,1082.4624,100669,20024.688,1862296,360.37634,33515,20385.065,1895811,1,93,,,
legacy_q9,gemma-4-26b-a4b,P,aiops2025,93,771.73118,71771,6919.3978,643504,7691.129,715275,361.04301,33577,8052.172,748852,1,93,,,
legacy_q9,gemma-4-26b-a4b,T,aiops2025,93,18942.226,1761627,0,0,18942.226,1761627,359.80645,33462,19302.032,1795089,1,93,,,
legacy_q9,gemma-4-26b-a4b,V,aiops2025,93,771.73118,71771,1082.4624,100669,1854.1935,172440,360.93548,33567,2215.129,206007,1,93,,,
legacy_q9,gemma-4-26b-a4b,H,all_469,469,22225.659,10423834,1084.9126,508824,23310.571,10932658,364.1258,170775,23674.697,11103433,1,469,,,
legacy_q9,gemma-4-26b-a4b,P,all_469,469,769.9936,361127,7671.5778,3597970,8441.5714,3959097,364.05757,170743,8805.629,4129840,1,469,,,
legacy_q9,gemma-4-26b-a4b,T,all_469,469,22225.659,10423834,0,0,22225.659,10423834,363.21109,170346,22588.87,10594180,1,469,,,
legacy_q9,gemma-4-26b-a4b,V,all_469,469,769.9936,361127,1084.9126,508824,1854.9062,869951,365.21535,171286,2220.1215,1041237,1,469,,,
legacy_q9,gemma-4-26b-a4b,H,headline_289,289,19733.585,5703006,1084.2318,313343,20817.817,6016349,363.78201,105133,21181.599,6121482,1,289,,,
legacy_q9,gemma-4-26b-a4b,P,headline_289,289,771.19723,222876,7033.5294,2032690,7804.7266,2255566,363.80969,105141,8168.5363,2360707,1,289,,,
legacy_q9,gemma-4-26b-a4b,T,headline_289,289,19733.585,5703006,0,0,19733.585,5703006,362.9827,104902,20096.567,5807908,1,289,,,
legacy_q9,gemma-4-26b-a4b,V,headline_289,289,771.19723,222876,1084.2318,313343,1855.4291,536219,364.76125,105416,2220.1903,641635,1,289,,,
legacy_q9,gemma-4-26b-a4b,H,re2_ob,90,26166.7,2355003,1087,97830,27253.7,2452833,365.51111,32896,27619.211,2485729,1,90,,,
legacy_q9,gemma-4-26b-a4b,P,re2_ob,90,767.86667,69108,8696,782640,9463.8667,851748,365.32222,32879,9829.1889,884627,1,90,,,
legacy_q9,gemma-4-26b-a4b,T,re2_ob,90,26166.7,2355003,0,0,26166.7,2355003,364.54444,32809,26531.244,2387812,1,90,,,
legacy_q9,gemma-4-26b-a4b,V,re2_ob,90,767.86667,69108,1087,97830,1854.8667,166938,366.57778,32992,2221.4444,199930,1,90,,,
legacy_q9,gemma-4-26b-a4b,H,re2_tt,90,26286.944,2365825,1085.0111,97651,27371.956,2463476,363.84444,32746,27735.8,2496222,1,90,,,
legacy_q9,gemma-4-26b-a4b,P,re2_tt,90,768.25556,69143,8696,782640,9464.2556,851783,363.58889,32723,9827.8444,884506,1,90,,,
legacy_q9,gemma-4-26b-a4b,T,re2_tt,90,26286.944,2365825,0,0,26286.944,2365825,362.61111,32635,26649.556,2398460,1,90,,,
legacy_q9,gemma-4-26b-a4b,V,re2_tt,90,768.25556,69143,1085.0111,97651,1853.2667,166794,365.31111,32878,2218.5778,199672,1,90,,,
legacy_q9,qwen3.6-27b,H,aegislab,96,15823.25,1519032,2119.7188,203493,17942.969,1722525,355.71875,34149,18298.688,1756674,1,96,,,
legacy_q9,qwen3.6-27b,P,aegislab,96,706.90625,67863,16899.562,1622358,17606.469,1690221,357.69792,34339,17964.167,1724560,1,96,,,
legacy_q9,qwen3.6-27b,T,aegislab,96,15823.25,1519032,0,0,15823.25,1519032,354.79167,34060,16178.042,1553092,1,96,,,
legacy_q9,qwen3.6-27b,V,aegislab,96,706.90625,67863,2119.7188,203493,2826.625,271356,357.72917,34342,3184.3542,305698,1,96,,,
legacy_q9,qwen3.6-27b,H,aiops2022,100,16918.58,1691858,2071.27,207127,18989.85,1898985,354.87,35487,19344.72,1934472,1,100,,,
legacy_q9,qwen3.6-27b,P,aiops2022,100,708.99,70899,19585.98,1958598,20294.97,2029497,356.82,35682,20651.79,2065179,1,100,,,
legacy_q9,qwen3.6-27b,T,aiops2022,100,16918.58,1691858,0,0,16918.58,1691858,353.73,35373,17272.31,1727231,1,100,,,
legacy_q9,qwen3.6-27b,V,aiops2022,100,708.99,70899,2071.27,207127,2780.26,278026,351.5,35150,3131.76,313176,1,100,,,
legacy_q9,qwen3.6-27b,H,aiops2025,93,15428.527,1434853,2021.5376,188003,17450.065,1622856,350.41935,32589,17800.484,1655445,1,93,,,
legacy_q9,qwen3.6-27b,P,aiops2025,93,709.53763,65987,17836.387,1658784,18545.925,1724771,351.7957,32717,18897.72,1757488,1,93,,,
legacy_q9,qwen3.6-27b,T,aiops2025,93,15428.527,1434853,0,0,15428.527,1434853,349.31183,32486,15777.839,1467339,1,93,,,
legacy_q9,qwen3.6-27b,V,aiops2025,93,709.53763,65987,2021.5376,188003,2731.0753,253990,348.56989,32417,3079.6452,286407,1,93,,,
legacy_q9,qwen3.6-27b,H,all_469,469,17926.403,8407483,2085.3881,978047,20011.791,9385530,354.12367,166084,20365.915,9551614,1,469,,,
legacy_q9,qwen3.6-27b,P,all_469,469,707.1855,331670,19775.309,9274620,20482.495,9606290,356.16844,167043,20838.663,9773333,1,469,,,
legacy_q9,qwen3.6-27b,T,all_469,469,17926.403,8407483,0,0,17926.403,8407483,352.9467,165532,18279.35,8573015,1,469,,,
legacy_q9,qwen3.6-27b,V,all_469,469,707.1855,331670,2085.3881,978047,2792.5736,1309717,353.95096,166003,3146.5245,1475720,1,469,,,
legacy_q9,qwen3.6-27b,H,headline_289,289,16075.235,4645743,2071.3599,598623,18146.595,5244366,353.71972,102225,18500.315,5346591,1,289,,,
legacy_q9,qwen3.6-27b,P,headline_289,289,708.47405,204749,18130.588,5239740,18839.062,5444489,355.49481,102738,19194.557,5547227,1,289,,,
legacy_q9,qwen3.6-27b,T,headline_289,289,16075.235,4645743,0,0,16075.235,4645743,352.6609,101919,16427.896,4747662,1,289,,,
legacy_q9,qwen3.6-27b,V,headline_289,289,708.47405,204749,2071.3599,598623,2779.8339,803372,352.6263,101909,3132.4602,905281,1,289,,,
legacy_q9,qwen3.6-27b,H,re2_ob,90,20837.3,1875357,2109,189810,22946.3,2065167,355.81111,32023,23302.111,2097190,1,90,,,
legacy_q9,qwen3.6-27b,P,re2_ob,90,704.86667,63438,22416,2017440,23120.867,2080878,357.61111,32185,23478.478,2113063,1,90,,,
legacy_q9,qwen3.6-27b,T,re2_ob,90,20837.3,1875357,0,0,20837.3,1875357,354.4,31896,21191.7,1907253,1,90,,,
legacy_q9,qwen3.6-27b,V,re2_ob,90,704.86667,63438,2109,189810,2813.8667,253248,357.32222,32159,3171.1889,285407,1,90,,,
legacy_q9,qwen3.6-27b,H,re2_tt,90,20959.811,1886383,2106.8222,189614,23066.633,2075997,353.73333,31836,23420.367,2107833,1,90,,,
legacy_q9,qwen3.6-27b,P,re2_tt,90,705.36667,63483,22416,2017440,23121.367,2080923,356.88889,32120,23478.256,2113043,1,90,,,
legacy_q9,qwen3.6-27b,T,re2_tt,90,20959.811,1886383,0,0,20959.811,1886383,352.41111,31717,21312.222,1918100,1,90,,,
legacy_q9,qwen3.6-27b,V,re2_tt,90,705.36667,63483,2106.8222,189614,2812.1889,253097,354.83333,31935,3167.0222,285032,1,90,,,
legacy_q9,qwen3.8-27b,H,aegislab,96,19153.802,1838765,2144.2188,205845,21298.021,2044610,345.91667,33208,21643.938,2077818,1,96,,,
legacy_q9,qwen3.8-27b,P,aegislab,96,704.96875,67677,20752.312,1992222,21457.281,2059899,345.33333,33152,21802.615,2093051,1,96,,,
legacy_q9,qwen3.8-27b,T,aegislab,96,19153.802,1838765,0,0,19153.802,1838765,345.64583,33182,19499.448,1871947,1,96,,,
legacy_q9,qwen3.8-27b,V,aegislab,96,704.96875,67677,2144.2188,205845,2849.1875,273522,347.64583,33374,3196.8333,306896,1,96,,,
legacy_q9,qwen3.8-27b,H,aiops2022,100,16986.41,1698641,2088.42,208842,19074.83,1907483,346.27,34627,19421.1,1942110,1,100,,,
legacy_q9,qwen3.8-27b,P,aiops2022,100,709.09,70909,19585.98,1958598,20295.07,2029507,346.38,34638,20641.45,2064145,1,100,,,
legacy_q9,qwen3.8-27b,T,aiops2022,100,16986.41,1698641,0,0,16986.41,1698641,346.71,34671,17333.12,1733312,1,100,,,
legacy_q9,qwen3.8-27b,V,aiops2022,100,709.09,70909,2088.42,208842,2797.51,279751,345.4,34540,3142.91,314291,1,100,,,
legacy_q9,qwen3.8-27b,H,aiops2025,93,15543.323,1445529,2050.5161,190698,17593.839,1636227,345.15054,32099,17938.989,1668326,1,93,,,
legacy_q9,qwen3.8-27b,P,aiops2025,93,707.52688,65800,17836.387,1658784,18543.914,1724584,344.53763,32042,18888.452,1756626,1,93,,,
legacy_q9,qwen3.8-27b,T,aiops2025,93,15543.323,1445529,0,0,15543.323,1445529,344.80645,32067,15888.129,1477596,1,93,,,
legacy_q9,qwen3.8-27b,V,aiops2025,93,707.52688,65800,2050.5161,190698,2758.043,256498,345.06452,32091,3103.1075,288589,1,93,,,
legacy_q9,qwen3.8-27b,H,all_469,469,18714.113,8776919,2093.7463,981967,20807.859,9758886,345.99147,162270,21153.851,9921156,1,469,,,
