experiment,model,comparison,dimension,value,repair_n,break_n,n,delta,p,cohen_dz,improve,degrade,tie
matched_rca,gemma-4-26b-a4b,H - T,fault_type,jvm exception,0,0,3,-0.083333333,1,-0.57735027,0,1,2
matched_rca,gemma-4-26b-a4b,H - T,fault_type,jvm gc,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,fault_type,jvm latency,0,1,5,-0.2,1,-0.4472136,0,1,4
matched_rca,gemma-4-26b-a4b,H - T,fault_type,k8s容器cpu负载,1,0,9,0.055555556,1,0.33333333,1,0,8
matched_rca,gemma-4-26b-a4b,H - T,fault_type,k8s容器内存负载,0,1,8,-0.125,1,-0.35355339,0,1,7
matched_rca,gemma-4-26b-a4b,H - T,fault_type,k8s容器写io负载,0,1,4,-0.25,1,-0.5,0,1,3
matched_rca,gemma-4-26b-a4b,H - T,fault_type,k8s容器网络丢包,1,1,9,0.11111111,0.625,0.20333143,3,1,5
matched_rca,gemma-4-26b-a4b,H - T,fault_type,k8s容器网络延迟,2,0,10,0.15,0.25,0.621059,3,0,7
matched_rca,gemma-4-26b-a4b,H - T,fault_type,k8s容器网络资源包损坏,1,0,10,0.1,1,0.31622777,1,0,9
matched_rca,gemma-4-26b-a4b,H - T,fault_type,k8s容器网络资源包重复发送,0,0,7,0.047619048,1,0.37796447,1,0,6
matched_rca,gemma-4-26b-a4b,H - T,fault_type,k8s容器读io负载,0,1,9,-0.055555556,1,-0.14213381,1,1,7
matched_rca,gemma-4-26b-a4b,H - T,fault_type,k8s容器进程中止,0,0,5,0,1,0,0,0,5
matched_rca,gemma-4-26b-a4b,H - T,fault_type,memory stress,0,1,6,-0.16666667,1,-0.40824829,0,1,5
matched_rca,gemma-4-26b-a4b,H - T,fault_type,network corrupt,0,2,6,-0.16666667,0.5,-0.64549722,0,2,4
matched_rca,gemma-4-26b-a4b,H - T,fault_type,network delay,0,0,7,0.071428571,1,0.20701967,2,1,4
matched_rca,gemma-4-26b-a4b,H - T,fault_type,network loss,1,1,5,0.033333333,1,0.046880723,2,1,2
matched_rca,gemma-4-26b-a4b,H - T,fault_type,node cpu stress,0,0,6,0,1,0,0,0,6
matched_rca,gemma-4-26b-a4b,H - T,fault_type,node disk fill,1,0,4,0.25,1,0.5,1,0,3
matched_rca,gemma-4-26b-a4b,H - T,fault_type,node memory stress,2,0,12,0.16666667,0.5,0.42817442,2,0,10
matched_rca,gemma-4-26b-a4b,H - T,fault_type,node 内存消耗,0,0,5,0,1,0,0,0,5
matched_rca,gemma-4-26b-a4b,H - T,fault_type,node 磁盘写IO消耗,0,0,6,0,1,0,0,0,6
matched_rca,gemma-4-26b-a4b,H - T,fault_type,node 磁盘空间消耗,0,0,5,-0.1,1,-0.4472136,0,1,4
matched_rca,gemma-4-26b-a4b,H - T,fault_type,node 磁盘读IO消耗,0,0,5,0,1,0,0,0,5
matched_rca,gemma-4-26b-a4b,H - T,fault_type,node节点CPU故障,1,1,5,0,1,0,1,1,3
matched_rca,gemma-4-26b-a4b,H - T,fault_type,node节点CPU爬升,0,0,3,0,1,0,0,0,3
matched_rca,gemma-4-26b-a4b,H - T,fault_type,pod failure,0,0,10,-0.033333333,1,-0.31622777,0,1,9
matched_rca,gemma-4-26b-a4b,H - T,fault_type,pod kill,0,0,2,-0.041666667,1,-0.70710678,0,1,1
matched_rca,gemma-4-26b-a4b,H - T,fault_type,target port misconfig,0,0,3,0,1,0,0,0,3
matched_rca,gemma-4-26b-a4b,H - T,root_service,adservice,1,2,16,-0.109375,0.20317084,-0.23977853,1,4,11
matched_rca,gemma-4-26b-a4b,H - T,root_service,adservice-0,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,adservice-1,1,0,3,0.33333333,1,0.57735027,1,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,adservice2-0,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,cartservice,0,0,12,-0.0069444444,1,-0.032366944,1,2,9
matched_rca,gemma-4-26b-a4b,H - T,root_service,cartservice-0,1,0,2,0.25,1,0.70710678,1,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,cartservice2-0,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,checkoutservice,4,2,21,0.15079365,0.15407531,0.30008272,6,2,13
matched_rca,gemma-4-26b-a4b,H - T,root_service,checkoutservice-0,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,checkoutservice-1,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,currencyservice,0,0,6,0,1,0,0,0,6
matched_rca,gemma-4-26b-a4b,H - T,root_service,currencyservice-0,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,currencyservice-1,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,currencyservice-2,0,1,2,-0.5,1,-0.70710678,0,1,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,emailservice,0,0,6,0.13888889,0.5,0.62696233,2,0,4
matched_rca,gemma-4-26b-a4b,H - T,root_service,emailservice-1,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,frontend,0,1,6,0,1,0,1,1,4
matched_rca,gemma-4-26b-a4b,H - T,root_service,frontend-0,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,frontend-1,0,1,1,-1,1,-inf,0,1,0
matched_rca,gemma-4-26b-a4b,H - T,root_service,frontend-2,0,0,1,0.5,1,inf,1,0,0
matched_rca,gemma-4-26b-a4b,H - T,root_service,frontend2-0,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,mysql,1,2,6,-0.22222222,0.5,-0.33903175,1,2,3
matched_rca,gemma-4-26b-a4b,H - T,root_service,node-1,0,0,6,0,1,0,0,0,6
matched_rca,gemma-4-26b-a4b,H - T,root_service,node-2,0,0,3,0,1,0,0,0,3
matched_rca,gemma-4-26b-a4b,H - T,root_service,node-3,1,0,7,0.071428571,1,0.15877684,1,1,5
matched_rca,gemma-4-26b-a4b,H - T,root_service,node-4,0,0,5,0,1,0,0,0,5
matched_rca,gemma-4-26b-a4b,H - T,root_service,node-5,0,0,12,0,1,0,0,0,12
matched_rca,gemma-4-26b-a4b,H - T,root_service,node-6,2,1,12,0.083333333,1,0.16183472,2,1,9
matched_rca,gemma-4-26b-a4b,H - T,root_service,node-7,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,node-8,1,0,4,0.25,1,0.5,1,0,3
matched_rca,gemma-4-26b-a4b,H - T,root_service,paymentservice,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,productcatalogservice,0,0,8,-0.03125,1,-0.35355339,0,1,7
matched_rca,gemma-4-26b-a4b,H - T,root_service,productcatalogservice-0,0,0,3,0,1,0,0,0,3
matched_rca,gemma-4-26b-a4b,H - T,root_service,productcatalogservice-1,0,0,3,0,1,0,0,0,3
matched_rca,gemma-4-26b-a4b,H - T,root_service,productcatalogservice-2,1,1,2,-0.25,1,-0.23570226,1,1,0
matched_rca,gemma-4-26b-a4b,H - T,root_service,productcatalogservice2-0,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,recommendationservice,0,0,5,0,1,0,0,0,5
matched_rca,gemma-4-26b-a4b,H - T,root_service,recommendationservice-2,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,recommendationservice2-0,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,shippingservice,0,1,10,-0.083333333,0.75,-0.21997067,1,2,7
matched_rca,gemma-4-26b-a4b,H - T,root_service,shippingservice-0,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,shippingservice-1,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,shippingservice2-0,1,0,1,0.5,1,inf,1,0,0
matched_rca,gemma-4-26b-a4b,H - T,root_service,tidb-tidb,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,tidb-tikv,0,2,10,-0.2,0.25,-0.57207755,0,3,7
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-assurance-service,0,0,5,0.1,1,0.4472136,1,0,4
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-auth-service,2,0,4,0.5,0.5,0.8660254,2,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-basic-service,1,2,19,-0.078947368,0.33192626,-0.18927455,1,3,15
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-config-service,0,1,6,-0.16666667,1,-0.40824829,0,1,5
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-consign-service,0,1,2,-0.5,1,-0.70710678,0,1,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-contacts-service,1,1,2,0.16666667,1,0.14142136,1,1,0
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-food-service,0,1,3,-0.16666667,1,-0.57735027,0,1,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-inside-payment-service,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-order-other-service,1,1,4,0.25,0.75,0.38729833,2,1,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-order-service,0,1,5,-0.2,1,-0.4472136,0,1,4
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-preserve-service,1,1,5,0,1,0,1,1,3
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-price-service,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-route-plan-service,0,0,6,0,1,0,0,0,6
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-route-service,0,0,4,0,1,0,0,0,4
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-seat-service,2,0,6,0.25,0.5,0.40824829,2,1,3
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-security-service,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-station-food-service,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-station-service,0,0,1,0,1,0,0,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-train-service,0,0,2,0,1,0,0,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-travel-plan-service,1,0,3,0.16666667,1,0.57735027,1,0,2
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-travel-service,0,0,3,0,1,0,0,0,3
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-travel2-service,1,0,2,0.5,1,0.70710678,1,0,1
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-user-service,0,1,1,-0.66666667,1,-inf,0,1,0
matched_rca,gemma-4-26b-a4b,H - T,root_service,ts-verification-code-service,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,dataset,aegislab,15,7,96,0.11805556,0.0027110895,0.29242251,36,14,46
matched_rca,qwen3.8-27b,R - T,dataset,aiops2022,10,7,100,0.038333333,0.27138288,0.10608995,26,19,55
matched_rca,qwen3.8-27b,R - T,dataset,aiops2025,8,5,93,0.027956989,0.43302286,0.098148341,18,14,61
matched_rca,qwen3.8-27b,R - T,fault_type,ContainerKill,1,0,6,0.33333333,0.25,0.81649658,3,0,3
matched_rca,qwen3.8-27b,R - T,fault_type,HTTPRequestAbort,1,0,6,0.13333333,0.5,0.31046021,3,1,2
matched_rca,qwen3.8-27b,R - T,fault_type,HTTPRequestDelay,1,1,7,-0.035714286,1,-0.11757927,1,2,4
matched_rca,qwen3.8-27b,R - T,fault_type,HTTPRequestReplaceMethod,0,2,15,-0.061111111,0.95039394,-0.15037887,4,3,8
matched_rca,qwen3.8-27b,R - T,fault_type,HTTPRequestReplacePath,1,0,1,0.66666667,1,inf,1,0,0
matched_rca,qwen3.8-27b,R - T,fault_type,HTTPResponseAbort,0,0,3,0.16666667,1,0.57735027,1,0,2
matched_rca,qwen3.8-27b,R - T,fault_type,HTTPResponseDelay,1,0,7,0.095238095,1,0.37796447,1,0,6
matched_rca,qwen3.8-27b,R - T,fault_type,HTTPResponseReplaceBody,0,0,2,-0.25,1,-0.70710678,0,1,1
matched_rca,qwen3.8-27b,R - T,fault_type,HTTPResponseReplaceCode,2,1,13,0.16666667,0.1484375,0.42163702,6,2,5
matched_rca,qwen3.8-27b,R - T,fault_type,JVMException,0,0,3,0,1,0,0,0,3
matched_rca,qwen3.8-27b,R - T,fault_type,JVMLatency,0,1,1,-0.8,1,-inf,0,1,0
matched_rca,qwen3.8-27b,R - T,fault_type,JVMMemoryStress,4,1,14,0.23214286,0.058194719,0.54442845,6,1,7
matched_rca,qwen3.8-27b,R - T,fault_type,JVMReturn,0,0,2,0,1,0,0,0,2
matched_rca,qwen3.8-27b,R - T,fault_type,NetworkBandwidth,2,0,2,0.58333333,0.5,4.9497475,2,0,0
matched_rca,qwen3.8-27b,R - T,fault_type,NetworkCorrupt,0,0,2,0.125,1,0.70710678,1,0,1
matched_rca,qwen3.8-27b,R - T,fault_type,NetworkDelay,0,0,1,-0.5,1,-inf,0,1,0
matched_rca,qwen3.8-27b,R - T,fault_type,NetworkLoss,0,0,3,0.16666667,0.75,0.37796447,2,1,0
matched_rca,qwen3.8-27b,R - T,fault_type,NetworkPartition,2,1,6,0.36111111,0.25,0.62116403,4,1,1
matched_rca,qwen3.8-27b,R - T,fault_type,PodFailure,0,0,1,0.16666667,1,inf,1,0,0
matched_rca,qwen3.8-27b,R - T,fault_type,PodKill,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,fault_type,code error,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,fault_type,cpu stress,1,0,8,0.079166667,0.5,0.35355339,2,1,5
matched_rca,qwen3.8-27b,R - T,fault_type,dns error,1,0,5,0.033333333,1,0.1118034,1,1,3
matched_rca,qwen3.8-27b,R - T,fault_type,io fault,0,0,5,-0.04,1,-0.4472136,0,1,4
matched_rca,qwen3.8-27b,R - T,fault_type,jvm cpu,0,0,3,-0.055555556,1,-0.57735027,0,1,2
matched_rca,qwen3.8-27b,R - T,fault_type,jvm exception,1,0,3,0.29444444,0.5,0.73589821,2,0,1
matched_rca,qwen3.8-27b,R - T,fault_type,jvm gc,0,0,2,-0.16666667,1,-0.70710678,0,1,1
matched_rca,qwen3.8-27b,R - T,fault_type,jvm latency,0,0,5,0.18,0.25,0.87831007,3,0,2
matched_rca,qwen3.8-27b,R - T,fault_type,k8s容器cpu负载,2,0,9,0.25,0.25,0.53452248,3,1,5
matched_rca,qwen3.8-27b,R - T,fault_type,k8s容器内存负载,0,1,8,-0.020833333,1,-0.07612294,1,2,5
matched_rca,qwen3.8-27b,R - T,fault_type,k8s容器写io负载,1,0,4,0.125,1,0.5,1,0,3
matched_rca,qwen3.8-27b,R - T,fault_type,k8s容器网络丢包,2,0,9,0.25925926,0.125,0.71165999,4,0,5
matched_rca,qwen3.8-27b,R - T,fault_type,k8s容器网络延迟,2,0,10,0.25666667,0.015625,0.79041945,7,0,3
matched_rca,qwen3.8-27b,R - T,fault_type,k8s容器网络资源包损坏,2,0,10,0.145,0.1875,0.5427967,4,1,5
matched_rca,qwen3.8-27b,R - T,fault_type,k8s容器网络资源包重复发送,0,1,7,-0.11428571,0.5,-0.41797641,1,2,4
matched_rca,qwen3.8-27b,R - T,fault_type,k8s容器读io负载,0,0,9,-0.037037037,1,-0.13537949,1,2,6
matched_rca,qwen3.8-27b,R - T,fault_type,k8s容器进程中止,0,0,5,-0.016666667,1,-0.040655781,2,2,1
matched_rca,qwen3.8-27b,R - T,fault_type,memory stress,0,0,6,-0.055555556,1,-0.40824829,0,1,5
matched_rca,qwen3.8-27b,R - T,fault_type,network corrupt,2,2,6,0.16666667,0.75,0.27524094,3,2,1
matched_rca,qwen3.8-27b,R - T,fault_type,network delay,0,0,7,0.023809524,1,0.11757927,2,1,4
matched_rca,qwen3.8-27b,R - T,fault_type,network loss,1,1,5,0.033333333,1,0.080321933,1,1,3
matched_rca,qwen3.8-27b,R - T,fault_type,node cpu stress,1,0,6,0.05,1,0.21320072,1,1,4
matched_rca,qwen3.8-27b,R - T,fault_type,node disk fill,0,0,4,0.041666667,1,0.5,1,0,3
matched_rca,qwen3.8-27b,R - T,fault_type,node memory stress,0,1,12,-0.041666667,1,-0.28867513,0,1,11
matched_rca,qwen3.8-27b,R - T,fault_type,node 内存消耗,1,1,5,-0.1,1,-0.18257419,1,1,3
matched_rca,qwen3.8-27b,R - T,fault_type,node 磁盘写IO消耗,0,2,6,-0.25,0.5,-0.5976143,0,2,4
matched_rca,qwen3.8-27b,R - T,fault_type,node 磁盘空间消耗,0,2,5,-0.34333333,0.125,-0.82611757,0,4,1
matched_rca,qwen3.8-27b,R - T,fault_type,node 磁盘读IO消耗,0,0,5,-0.066666667,1,-0.4472136,0,1,4
matched_rca,qwen3.8-27b,R - T,fault_type,node节点CPU故障,0,0,5,0.033333333,1,0.18257419,1,1,3
matched_rca,qwen3.8-27b,R - T,fault_type,node节点CPU爬升,0,0,3,0,1,0,0,0,3
matched_rca,qwen3.8-27b,R - T,fault_type,pod failure,0,1,10,-0.1,0.75,-0.25354628,1,2,7
matched_rca,qwen3.8-27b,R - T,fault_type,pod kill,1,0,2,0.375,1,0.70710678,1,0,1
matched_rca,qwen3.8-27b,R - T,fault_type,target port misconfig,0,0,3,0,1,0,0,0,3
matched_rca,qwen3.8-27b,R - T,root_service,adservice,2,0,16,0.13229167,0.086993214,0.45986169,7,2,7
matched_rca,qwen3.8-27b,R - T,root_service,adservice-0,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,adservice-1,0,1,3,-0.16666667,1,-0.57735027,0,1,2
matched_rca,qwen3.8-27b,R - T,root_service,adservice2-0,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,cartservice,2,1,12,0.079166667,0.40625,0.22063753,5,2,5
matched_rca,qwen3.8-27b,R - T,root_service,cartservice-0,0,0,2,0.083333333,1,0.70710678,1,0,1
matched_rca,qwen3.8-27b,R - T,root_service,cartservice2-0,0,0,1,0.2,1,inf,1,0,0
matched_rca,qwen3.8-27b,R - T,root_service,checkoutservice,4,2,21,0.087301587,0.40068319,0.21274964,7,5,9
matched_rca,qwen3.8-27b,R - T,root_service,checkoutservice-0,0,0,2,0,1,0,0,0,2
matched_rca,qwen3.8-27b,R - T,root_service,checkoutservice-1,0,0,2,0,1,0,0,0,2
matched_rca,qwen3.8-27b,R - T,root_service,currencyservice,0,0,6,-0.077777778,0.5,-0.36589586,1,2,3
matched_rca,qwen3.8-27b,R - T,root_service,currencyservice-0,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,currencyservice-1,1,0,2,0.5,1,0.70710678,1,0,1
matched_rca,qwen3.8-27b,R - T,root_service,currencyservice-2,0,0,2,-0.125,1,-0.70710678,0,1,1
matched_rca,qwen3.8-27b,R - T,root_service,emailservice,1,1,6,-0.055555556,1,-0.16137431,1,2,3
matched_rca,qwen3.8-27b,R - T,root_service,emailservice-1,0,0,2,-0.125,1,-0.70710678,0,1,1
matched_rca,qwen3.8-27b,R - T,root_service,frontend,3,0,6,0.44444444,0.125,1.1405319,4,0,2
matched_rca,qwen3.8-27b,R - T,root_service,frontend-0,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,frontend-1,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,frontend-2,1,0,1,1,1,inf,1,0,0
matched_rca,qwen3.8-27b,R - T,root_service,frontend2-0,0,0,1,0.5,1,inf,1,0,0
matched_rca,qwen3.8-27b,R - T,root_service,mysql,2,1,6,-0.027777778,1,-0.054457314,2,3,1
matched_rca,qwen3.8-27b,R - T,root_service,node-1,0,0,6,-0.055555556,1,-0.40824829,0,1,5
matched_rca,qwen3.8-27b,R - T,root_service,node-2,0,1,3,-0.33333333,1,-0.57735027,0,1,2
matched_rca,qwen3.8-27b,R - T,root_service,node-3,0,0,7,-0.0071428571,1,-0.37796447,0,1,6
matched_rca,qwen3.8-27b,R - T,root_service,node-4,0,1,5,-0.23333333,0.5,-0.53687549,0,2,3
matched_rca,qwen3.8-27b,R - T,root_service,node-5,1,1,12,-0.030555556,0.625,-0.13583918,1,3,8
matched_rca,qwen3.8-27b,R - T,root_service,node-6,0,3,12,-0.13888889,0.25,-0.39217742,1,3,8
matched_rca,qwen3.8-27b,R - T,root_service,node-7,1,0,2,0.25,1,0.70710678,1,0,1
matched_rca,qwen3.8-27b,R - T,root_service,node-8,0,0,4,0.041666667,1,0.5,1,0,3
matched_rca,qwen3.8-27b,R - T,root_service,paymentservice,0,0,2,-0.1,1,-0.70710678,0,1,1
matched_rca,qwen3.8-27b,R - T,root_service,productcatalogservice,0,0,8,0,1,0,0,0,8
matched_rca,qwen3.8-27b,R - T,root_service,productcatalogservice-0,1,0,3,0.27777778,0.5,1.0910895,2,0,1
matched_rca,qwen3.8-27b,R - T,root_service,productcatalogservice-1,0,0,3,0.16666667,1,0.57735027,1,0,2
matched_rca,qwen3.8-27b,R - T,root_service,productcatalogservice-2,1,0,2,0.5,1,0.70710678,1,0,1
matched_rca,qwen3.8-27b,R - T,root_service,productcatalogservice2-0,0,0,1,-0.16666667,1,-inf,0,1,0
matched_rca,qwen3.8-27b,R - T,root_service,recommendationservice,0,0,5,0.09,0.625,0.26806353,4,1,0
matched_rca,qwen3.8-27b,R - T,root_service,recommendationservice-2,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,recommendationservice2-0,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,shippingservice,0,0,10,0,1,0,1,1,8
matched_rca,qwen3.8-27b,R - T,root_service,shippingservice-0,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,shippingservice-1,0,0,2,0,1,0,0,0,2
matched_rca,qwen3.8-27b,R - T,root_service,shippingservice2-0,0,0,1,0.5,1,inf,1,0,0
matched_rca,qwen3.8-27b,R - T,root_service,tidb-tidb,0,1,2,-0.5,1,-0.70710678,0,1,1
matched_rca,qwen3.8-27b,R - T,root_service,tidb-tikv,0,0,10,-0.02,1,-0.31622777,0,1,9
matched_rca,qwen3.8-27b,R - T,root_service,ts-assurance-service,1,2,5,-0.2,0.75,-0.35082321,1,2,2
matched_rca,qwen3.8-27b,R - T,root_service,ts-auth-service,0,0,4,0.10416667,0.5,0.83333333,2,0,2
matched_rca,qwen3.8-27b,R - T,root_service,ts-basic-service,0,1,19,-0.01754386,0.94110803,-0.062975859,3,3,13
matched_rca,qwen3.8-27b,R - T,root_service,ts-config-service,3,1,6,0.36111111,0.1875,0.66653521,4,1,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-consign-service,0,1,2,-0.4,1,-0.70710678,0,1,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-contacts-service,1,0,2,0.5,0.5,2.1213203,2,0,0
matched_rca,qwen3.8-27b,R - T,root_service,ts-food-service,0,0,3,-0.16666667,1,-0.57735027,0,1,2
matched_rca,qwen3.8-27b,R - T,root_service,ts-inside-payment-service,0,0,2,0,1,0,0,0,2
matched_rca,qwen3.8-27b,R - T,root_service,ts-order-other-service,0,1,4,0.10416667,0.75,0.23800531,3,1,0
matched_rca,qwen3.8-27b,R - T,root_service,ts-order-service,0,0,5,0.31666667,0.125,1.5261167,4,0,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-preserve-service,2,0,5,0.52666667,0.125,1.3440117,4,0,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-price-service,0,0,2,0.083333333,1,0.70710678,1,0,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-route-plan-service,1,0,6,0.15277778,0.75,0.35045357,2,1,3
matched_rca,qwen3.8-27b,R - T,root_service,ts-route-service,1,0,4,0.16666667,1,0.5,1,0,3
matched_rca,qwen3.8-27b,R - T,root_service,ts-seat-service,2,0,6,0.30555556,0.25,0.76344721,3,0,3
matched_rca,qwen3.8-27b,R - T,root_service,ts-security-service,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-station-food-service,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-station-service,1,0,1,1,1,inf,1,0,0
matched_rca,qwen3.8-27b,R - T,root_service,ts-train-service,0,0,2,-0.25,1,-0.70710678,0,1,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-travel-plan-service,0,0,3,0,1,0,0,0,3
matched_rca,qwen3.8-27b,R - T,root_service,ts-travel-service,1,0,3,0.44444444,0.5,0.87287156,2,0,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-travel2-service,0,0,2,0,1,0,0,0,2
matched_rca,qwen3.8-27b,R - T,root_service,ts-user-service,0,0,1,0,1,0,0,0,1
matched_rca,qwen3.8-27b,R - T,root_service,ts-verification-code-service,0,0,1,0.5,1,inf,1,0,0
matched_rca,qwen3.8-27b,V - T,dataset,aegislab,16,11,96,0.058506944,0.1156716,0.13380883,31,19,46
matched_rca,qwen3.8-27b,V - T,dataset,aiops2022,6,10,100,-0.0455,0.27731918,-0.12299497,20,26,54
matched_rca,qwen3.8-27b,V - T,dataset,aiops2025,8,6,93,0.0037634409,1,0.011903515,19,19,55
matched_rca,qwen3.8-27b,V - T,fault_type,ContainerKill,1,0,6,0.30555556,0.25,0.76344721,3,0,3
matched_rca,qwen3.8-27b,V - T,fault_type,HTTPRequestAbort,2,0,6,0.27777778,0.125,0.88300092,4,0,2
matched_rca,qwen3.8-27b,V - T,fault_type,HTTPRequestDelay,1,1,7,-0.10714286,0.75,-0.23643312,1,2,4
matched_rca,qwen3.8-27b,V - T,fault_type,HTTPRequestReplaceMethod,2,4,15,-0.016666667,0.86122503,-0.031499272,5,5,5
matched_rca,qwen3.8-27b,V - T,fault_type,HTTPRequestReplacePath,1,0,1,0.66666667,1,inf,1,0,0
matched_rca,qwen3.8-27b,V - T,fault_type,HTTPResponseAbort,0,0,3,0,1,0,0,0,3
matched_rca,qwen3.8-27b,V - T,fault_type,HTTPResponseDelay,0,1,7,-0.20238095,0.25,-0.51833444,1,3,3
matched_rca,qwen3.8-27b,V - T,fault_type,HTTPResponseReplaceBody,0,0,2,0,1,0,0,0,2
matched_rca,qwen3.8-27b,V - T,fault_type,HTTPResponseReplaceCode,1,1,13,0.028205128,0.796875,0.08411941,4,3,6
matched_rca,qwen3.8-27b,V - T,fault_type,JVMException,0,0,3,0,1,0,0,0,3
matched_rca,qwen3.8-27b,V - T,fault_type,JVMLatency,0,1,1,-0.66666667,1,-inf,0,1,0
matched_rca,qwen3.8-27b,V - T,fault_type,JVMMemoryStress,4,1,14,0.24404762,0.038109945,0.57869798,7,1,6
matched_rca,qwen3.8-27b,V - T,fault_type,JVMReturn,0,0,2,0,1,0,0,0,2
matched_rca,qwen3.8-27b,V - T,fault_type,NetworkBandwidth,1,0,2,0.25,1,0.42426407,1,1,0
matched_rca,qwen3.8-27b,V - T,fault_type,NetworkCorrupt,0,0,2,0.041666667,1,0.10101525,1,1,0
matched_rca,qwen3.8-27b,V - T,fault_type,NetworkDelay,1,0,1,0.5,1,inf,1,0,0
matched_rca,qwen3.8-27b,V - T,fault_type,NetworkLoss,0,0,3,0,1,0,0,0,3
