experiment,model,arm,dataset,root_service,n,ac1,mrr
matched_rca,gemma-4-26b-a4b,T,aiops2022,shippingservice2-0,1,0,0.5
matched_rca,gemma-4-26b-a4b,T,aiops2025,adservice,14,0.21428571,0.26785714
matched_rca,gemma-4-26b-a4b,T,aiops2025,cartservice,7,0.28571429,0.4047619
matched_rca,gemma-4-26b-a4b,T,aiops2025,checkoutservice,17,0.17647059,0.2254902
matched_rca,gemma-4-26b-a4b,T,aiops2025,currencyservice,4,0.25,0.25
matched_rca,gemma-4-26b-a4b,T,aiops2025,emailservice,2,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,frontend,3,0.66666667,0.66666667
matched_rca,gemma-4-26b-a4b,T,aiops2025,node-1,3,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,node-3,3,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,node-4,1,1,1
matched_rca,gemma-4-26b-a4b,T,aiops2025,node-5,4,0.25,0.25
matched_rca,gemma-4-26b-a4b,T,aiops2025,node-6,5,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,node-7,2,0.5,0.5
matched_rca,gemma-4-26b-a4b,T,aiops2025,node-8,4,0.25,0.25
matched_rca,gemma-4-26b-a4b,T,aiops2025,paymentservice,1,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,productcatalogservice,4,0,0.0625
matched_rca,gemma-4-26b-a4b,T,aiops2025,recommendationservice,1,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,shippingservice,6,0.16666667,0.22222222
matched_rca,gemma-4-26b-a4b,T,aiops2025,tidb-tidb,2,0,0
matched_rca,gemma-4-26b-a4b,T,aiops2025,tidb-tikv,10,0.3,0.35
matched_rca,gemma-4-26b-a4b,T,re2_ob,checkoutservice,18,0.88888889,0.94444444
matched_rca,gemma-4-26b-a4b,T,re2_ob,currencyservice,18,0.55555556,0.64351852
matched_rca,gemma-4-26b-a4b,T,re2_ob,emailservice,18,0.83333333,0.87962963
matched_rca,gemma-4-26b-a4b,T,re2_ob,productcatalogservice,18,0.55555556,0.60185185
matched_rca,gemma-4-26b-a4b,T,re2_ob,recommendationservice,18,0.94444444,0.97222222
matched_rca,gemma-4-26b-a4b,T,re2_tt,ts-auth-service,18,0.44444444,0.46296296
matched_rca,gemma-4-26b-a4b,T,re2_tt,ts-order-service,18,0.66666667,0.72222222
matched_rca,gemma-4-26b-a4b,T,re2_tt,ts-route-service,18,0.44444444,0.55740741
matched_rca,gemma-4-26b-a4b,T,re2_tt,ts-train-service,18,0.61111111,0.65277778
matched_rca,gemma-4-26b-a4b,T,re2_tt,ts-travel-service,18,0.72222222,0.75
matched_rca,gemma-4-26b-a4b,V,aegislab,mysql,6,0.33333333,0.33333333
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-assurance-service,5,0.8,0.9
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-auth-service,4,0.25,0.25
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-basic-service,19,0.15789474,0.16842105
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-config-service,6,0.16666667,0.16666667
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-consign-service,2,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-contacts-service,2,0.5,0.75
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-food-service,3,0.66666667,0.66666667
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-inside-payment-service,2,1,1
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-order-other-service,4,0.5,0.625
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-order-service,5,0.6,0.6
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-preserve-service,5,0.4,0.51666667
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-price-service,2,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-route-plan-service,6,0.33333333,0.33333333
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-route-service,4,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-seat-service,6,0.66666667,0.66666667
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-security-service,1,1,1
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-station-food-service,1,0,0
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-station-service,1,1,1
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-train-service,2,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-travel-plan-service,3,0.66666667,0.66666667
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-travel-service,3,0.33333333,0.33333333
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-travel2-service,2,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-user-service,1,1,1
matched_rca,gemma-4-26b-a4b,V,aegislab,ts-verification-code-service,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,adservice,2,0.5,0.75
matched_rca,gemma-4-26b-a4b,V,aiops2022,adservice-0,1,1,1
matched_rca,gemma-4-26b-a4b,V,aiops2022,adservice-1,3,0.66666667,0.66666667
matched_rca,gemma-4-26b-a4b,V,aiops2022,adservice2-0,1,1,1
matched_rca,gemma-4-26b-a4b,V,aiops2022,cartservice,5,0.4,0.4
matched_rca,gemma-4-26b-a4b,V,aiops2022,cartservice-0,2,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,cartservice2-0,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,checkoutservice,4,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aiops2022,checkoutservice-0,2,1,1
matched_rca,gemma-4-26b-a4b,V,aiops2022,checkoutservice-1,2,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aiops2022,currencyservice,2,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,currencyservice-0,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,currencyservice-1,2,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aiops2022,currencyservice-2,2,1,1
matched_rca,gemma-4-26b-a4b,V,aiops2022,emailservice,4,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,emailservice-1,2,1,1
matched_rca,gemma-4-26b-a4b,V,aiops2022,frontend,3,0.33333333,0.33333333
matched_rca,gemma-4-26b-a4b,V,aiops2022,frontend-0,1,1,1
matched_rca,gemma-4-26b-a4b,V,aiops2022,frontend-1,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,frontend-2,1,0,0.5
matched_rca,gemma-4-26b-a4b,V,aiops2022,frontend2-0,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,node-1,3,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,node-2,3,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,node-3,4,0.25,0.25
matched_rca,gemma-4-26b-a4b,V,aiops2022,node-4,4,0,0.125
matched_rca,gemma-4-26b-a4b,V,aiops2022,node-5,8,0.125,0.1875
matched_rca,gemma-4-26b-a4b,V,aiops2022,node-6,7,0.57142857,0.57142857
matched_rca,gemma-4-26b-a4b,V,aiops2022,paymentservice,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice,4,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice-0,3,0.33333333,0.33333333
matched_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice-1,3,0.33333333,0.33333333
matched_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice-2,2,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aiops2022,productcatalogservice2-0,1,1,1
matched_rca,gemma-4-26b-a4b,V,aiops2022,recommendationservice,4,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,recommendationservice-2,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,recommendationservice2-0,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,shippingservice,4,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,shippingservice-0,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,shippingservice-1,2,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2022,shippingservice2-0,1,1,1
matched_rca,gemma-4-26b-a4b,V,aiops2025,adservice,14,0.071428571,0.10714286
matched_rca,gemma-4-26b-a4b,V,aiops2025,cartservice,7,0.42857143,0.47619048
matched_rca,gemma-4-26b-a4b,V,aiops2025,checkoutservice,17,0.11764706,0.17647059
matched_rca,gemma-4-26b-a4b,V,aiops2025,currencyservice,4,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,emailservice,2,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,frontend,3,0.33333333,0.5
matched_rca,gemma-4-26b-a4b,V,aiops2025,node-1,3,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,node-3,3,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,node-4,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,node-5,4,0.25,0.25
matched_rca,gemma-4-26b-a4b,V,aiops2025,node-6,5,0.2,0.2
matched_rca,gemma-4-26b-a4b,V,aiops2025,node-7,2,0.5,0.5
matched_rca,gemma-4-26b-a4b,V,aiops2025,node-8,4,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,paymentservice,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,productcatalogservice,4,0.25,0.375
matched_rca,gemma-4-26b-a4b,V,aiops2025,recommendationservice,1,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,shippingservice,6,0.16666667,0.16666667
matched_rca,gemma-4-26b-a4b,V,aiops2025,tidb-tidb,2,0,0
matched_rca,gemma-4-26b-a4b,V,aiops2025,tidb-tikv,10,0.3,0.33333333
matched_rca,gemma-4-26b-a4b,V,re2_ob,checkoutservice,18,1,1
matched_rca,gemma-4-26b-a4b,V,re2_ob,currencyservice,18,0.55555556,0.62037037
matched_rca,gemma-4-26b-a4b,V,re2_ob,emailservice,18,0.88888889,0.94444444
matched_rca,gemma-4-26b-a4b,V,re2_ob,productcatalogservice,18,0.44444444,0.51851852
matched_rca,gemma-4-26b-a4b,V,re2_ob,recommendationservice,18,0.83333333,0.88888889
matched_rca,gemma-4-26b-a4b,V,re2_tt,ts-auth-service,18,0.55555556,0.55555556
matched_rca,gemma-4-26b-a4b,V,re2_tt,ts-order-service,18,0.72222222,0.72222222
matched_rca,gemma-4-26b-a4b,V,re2_tt,ts-route-service,18,0.33333333,0.37222222
matched_rca,gemma-4-26b-a4b,V,re2_tt,ts-train-service,18,0.55555556,0.55555556
matched_rca,gemma-4-26b-a4b,V,re2_tt,ts-travel-service,18,0.44444444,0.44444444
matched_rca,qwen3.6-27b,F,aegislab,mysql,6,0.66666667,0.80555556
matched_rca,qwen3.6-27b,F,aegislab,ts-assurance-service,5,0,0.29
matched_rca,qwen3.6-27b,F,aegislab,ts-auth-service,4,0.25,0.375
matched_rca,qwen3.6-27b,F,aegislab,ts-basic-service,19,0.052631579,0.1622807
matched_rca,qwen3.6-27b,F,aegislab,ts-config-service,6,0.33333333,0.47222222
matched_rca,qwen3.6-27b,F,aegislab,ts-consign-service,2,0,0.25
matched_rca,qwen3.6-27b,F,aegislab,ts-contacts-service,2,0,0.375
matched_rca,qwen3.6-27b,F,aegislab,ts-food-service,3,0.33333333,0.5
matched_rca,qwen3.6-27b,F,aegislab,ts-inside-payment-service,2,0.5,0.66666667
matched_rca,qwen3.6-27b,F,aegislab,ts-order-other-service,4,0,0.20833333
matched_rca,qwen3.6-27b,F,aegislab,ts-order-service,5,0,0.18333333
matched_rca,qwen3.6-27b,F,aegislab,ts-preserve-service,5,0,0.14666667
matched_rca,qwen3.6-27b,F,aegislab,ts-price-service,2,0.5,0.75
matched_rca,qwen3.6-27b,F,aegislab,ts-route-plan-service,6,0.16666667,0.24166667
matched_rca,qwen3.6-27b,F,aegislab,ts-route-service,4,0.25,0.54166667
matched_rca,qwen3.6-27b,F,aegislab,ts-seat-service,6,0.16666667,0.375
matched_rca,qwen3.6-27b,F,aegislab,ts-security-service,1,1,1
matched_rca,qwen3.6-27b,F,aegislab,ts-station-food-service,1,0,0.33333333
matched_rca,qwen3.6-27b,F,aegislab,ts-station-service,1,0,0.5
matched_rca,qwen3.6-27b,F,aegislab,ts-train-service,2,0,0.25
matched_rca,qwen3.6-27b,F,aegislab,ts-travel-plan-service,3,0.33333333,0.5
matched_rca,qwen3.6-27b,F,aegislab,ts-travel-service,3,0,0.083333333
matched_rca,qwen3.6-27b,F,aegislab,ts-travel2-service,2,0.5,0.75
matched_rca,qwen3.6-27b,F,aegislab,ts-user-service,1,1,1
matched_rca,qwen3.6-27b,F,aegislab,ts-verification-code-service,1,0,0
matched_rca,qwen3.6-27b,F,aiops2022,adservice,2,0.5,0.5
matched_rca,qwen3.6-27b,F,aiops2022,adservice-0,1,0,0.2
matched_rca,qwen3.6-27b,F,aiops2022,adservice-1,3,0.33333333,0.4
matched_rca,qwen3.6-27b,F,aiops2022,adservice2-0,1,0,0
matched_rca,qwen3.6-27b,F,aiops2022,cartservice,5,0,0.16666667
matched_rca,qwen3.6-27b,F,aiops2022,cartservice-0,2,0,0
matched_rca,qwen3.6-27b,F,aiops2022,cartservice2-0,1,0,0
matched_rca,qwen3.6-27b,F,aiops2022,checkoutservice,4,0.75,0.8125
matched_rca,qwen3.6-27b,F,aiops2022,checkoutservice-0,2,1,1
matched_rca,qwen3.6-27b,F,aiops2022,checkoutservice-1,2,0.5,0.5
matched_rca,qwen3.6-27b,F,aiops2022,currencyservice,2,0,0
matched_rca,qwen3.6-27b,F,aiops2022,currencyservice-0,1,0,0
matched_rca,qwen3.6-27b,F,aiops2022,currencyservice-1,2,0.5,0.5
matched_rca,qwen3.6-27b,F,aiops2022,currencyservice-2,2,0.5,0.75
matched_rca,qwen3.6-27b,F,aiops2022,emailservice,4,0.25,0.25
matched_rca,qwen3.6-27b,F,aiops2022,emailservice-1,2,0.5,0.75
matched_rca,qwen3.6-27b,F,aiops2022,frontend,3,0.33333333,0.5
matched_rca,qwen3.6-27b,F,aiops2022,frontend-0,1,1,1
matched_rca,qwen3.6-27b,F,aiops2022,frontend-1,1,0,0
matched_rca,qwen3.6-27b,F,aiops2022,frontend-2,1,1,1
matched_rca,qwen3.6-27b,F,aiops2022,frontend2-0,1,0,0
matched_rca,qwen3.6-27b,F,aiops2022,node-1,3,0,0
matched_rca,qwen3.6-27b,F,aiops2022,node-2,3,0.33333333,0.33333333
matched_rca,qwen3.6-27b,F,aiops2022,node-3,4,0,0.0625
matched_rca,qwen3.6-27b,F,aiops2022,node-4,4,0.25,0.375
matched_rca,qwen3.6-27b,F,aiops2022,node-5,8,0.25,0.375
matched_rca,qwen3.6-27b,F,aiops2022,node-6,7,0.71428571,0.78571429
matched_rca,qwen3.6-27b,F,aiops2022,paymentservice,1,0,0.33333333
matched_rca,qwen3.6-27b,F,aiops2022,productcatalogservice,4,0,0.16666667
matched_rca,qwen3.6-27b,F,aiops2022,productcatalogservice-0,3,0.33333333,0.44444444
matched_rca,qwen3.6-27b,F,aiops2022,productcatalogservice-1,3,0.33333333,0.33333333
matched_rca,qwen3.6-27b,F,aiops2022,productcatalogservice-2,2,0,0
matched_rca,qwen3.6-27b,F,aiops2022,productcatalogservice2-0,1,0,0.33333333
matched_rca,qwen3.6-27b,F,aiops2022,recommendationservice,4,0,0.25
matched_rca,qwen3.6-27b,F,aiops2022,recommendationservice-2,1,0,0.2
matched_rca,qwen3.6-27b,F,aiops2022,recommendationservice2-0,1,0,0
matched_rca,qwen3.6-27b,F,aiops2022,shippingservice,4,0,0.125
matched_rca,qwen3.6-27b,F,aiops2022,shippingservice-0,1,0,0
matched_rca,qwen3.6-27b,F,aiops2022,shippingservice-1,2,0,0
matched_rca,qwen3.6-27b,F,aiops2022,shippingservice2-0,1,0,0.5
matched_rca,qwen3.6-27b,F,aiops2025,adservice,14,0.21428571,0.31666667
matched_rca,qwen3.6-27b,F,aiops2025,cartservice,7,0.28571429,0.36190476
matched_rca,qwen3.6-27b,F,aiops2025,checkoutservice,17,0.17647059,0.26862745
matched_rca,qwen3.6-27b,F,aiops2025,currencyservice,4,0.25,0.3125
matched_rca,qwen3.6-27b,F,aiops2025,emailservice,2,0,0.25
matched_rca,qwen3.6-27b,F,aiops2025,frontend,3,0.33333333,0.5
matched_rca,qwen3.6-27b,F,aiops2025,node-1,3,0,0
matched_rca,qwen3.6-27b,F,aiops2025,node-3,3,0.66666667,0.66666667
matched_rca,qwen3.6-27b,F,aiops2025,node-4,1,1,1
matched_rca,qwen3.6-27b,F,aiops2025,node-5,4,0.25,0.33333333
matched_rca,qwen3.6-27b,F,aiops2025,node-6,5,0,0.05
matched_rca,qwen3.6-27b,F,aiops2025,node-7,2,0,0.125
matched_rca,qwen3.6-27b,F,aiops2025,node-8,4,0.25,0.33333333
matched_rca,qwen3.6-27b,F,aiops2025,paymentservice,1,0,0
matched_rca,qwen3.6-27b,F,aiops2025,productcatalogservice,4,0.25,0.25
matched_rca,qwen3.6-27b,F,aiops2025,recommendationservice,1,0,0
matched_rca,qwen3.6-27b,F,aiops2025,shippingservice,6,0,0.13888889
matched_rca,qwen3.6-27b,F,aiops2025,tidb-tidb,2,0,0
matched_rca,qwen3.6-27b,F,aiops2025,tidb-tikv,10,0.1,0.25333333
matched_rca,qwen3.6-27b,F,re2_ob,checkoutservice,18,0.72222222,0.86111111
matched_rca,qwen3.6-27b,F,re2_ob,currencyservice,18,0.44444444,0.61296296
matched_rca,qwen3.6-27b,F,re2_ob,emailservice,18,0.61111111,0.78240741
matched_rca,qwen3.6-27b,F,re2_ob,productcatalogservice,18,0.38888889,0.59907407
matched_rca,qwen3.6-27b,F,re2_ob,recommendationservice,18,0.72222222,0.84722222
matched_rca,qwen3.6-27b,F,re2_tt,ts-auth-service,18,0.66666667,0.68518519
matched_rca,qwen3.6-27b,F,re2_tt,ts-order-service,18,0.61111111,0.75
matched_rca,qwen3.6-27b,F,re2_tt,ts-route-service,18,0.55555556,0.67592593
matched_rca,qwen3.6-27b,F,re2_tt,ts-train-service,18,0.66666667,0.79166667
matched_rca,qwen3.6-27b,F,re2_tt,ts-travel-service,18,0.5,0.63888889
matched_rca,qwen3.6-27b,H,aegislab,mysql,6,0.66666667,0.80555556
matched_rca,qwen3.6-27b,H,aegislab,ts-assurance-service,5,0.6,0.7
matched_rca,qwen3.6-27b,H,aegislab,ts-auth-service,4,0.25,0.45833333
matched_rca,qwen3.6-27b,H,aegislab,ts-basic-service,19,0.10526316,0.23245614
matched_rca,qwen3.6-27b,H,aegislab,ts-config-service,6,0.33333333,0.59722222
matched_rca,qwen3.6-27b,H,aegislab,ts-consign-service,2,0,0.16666667
matched_rca,qwen3.6-27b,H,aegislab,ts-contacts-service,2,0,0.41666667
matched_rca,qwen3.6-27b,H,aegislab,ts-food-service,3,0.33333333,0.5
matched_rca,qwen3.6-27b,H,aegislab,ts-inside-payment-service,2,0.5,0.75
matched_rca,qwen3.6-27b,H,aegislab,ts-order-other-service,4,0.25,0.45833333
matched_rca,qwen3.6-27b,H,aegislab,ts-order-service,5,0.2,0.36666667
matched_rca,qwen3.6-27b,H,aegislab,ts-preserve-service,5,0,0.23333333
matched_rca,qwen3.6-27b,H,aegislab,ts-price-service,2,0.5,0.75
matched_rca,qwen3.6-27b,H,aegislab,ts-route-plan-service,6,0.33333333,0.375
matched_rca,qwen3.6-27b,H,aegislab,ts-route-service,4,0.25,0.45833333
matched_rca,qwen3.6-27b,H,aegislab,ts-seat-service,6,0.16666667,0.36111111
matched_rca,qwen3.6-27b,H,aegislab,ts-security-service,1,1,1
matched_rca,qwen3.6-27b,H,aegislab,ts-station-food-service,1,0,0.5
matched_rca,qwen3.6-27b,H,aegislab,ts-station-service,1,1,1
matched_rca,qwen3.6-27b,H,aegislab,ts-train-service,2,0,0.25
matched_rca,qwen3.6-27b,H,aegislab,ts-travel-plan-service,3,1,1
matched_rca,qwen3.6-27b,H,aegislab,ts-travel-service,3,0,0
matched_rca,qwen3.6-27b,H,aegislab,ts-travel2-service,2,0,0.41666667
matched_rca,qwen3.6-27b,H,aegislab,ts-user-service,1,1,1
matched_rca,qwen3.6-27b,H,aegislab,ts-verification-code-service,1,0,0
matched_rca,qwen3.6-27b,H,aiops2022,adservice,2,0.5,0.5
matched_rca,qwen3.6-27b,H,aiops2022,adservice-0,1,0,0
matched_rca,qwen3.6-27b,H,aiops2022,adservice-1,3,0.33333333,0.44444444
matched_rca,qwen3.6-27b,H,aiops2022,adservice2-0,1,0,0.5
matched_rca,qwen3.6-27b,H,aiops2022,cartservice,5,0,0.2
matched_rca,qwen3.6-27b,H,aiops2022,cartservice-0,2,0,0.25
matched_rca,qwen3.6-27b,H,aiops2022,cartservice2-0,1,0,0.25
matched_rca,qwen3.6-27b,H,aiops2022,checkoutservice,4,1,1
matched_rca,qwen3.6-27b,H,aiops2022,checkoutservice-0,2,1,1
matched_rca,qwen3.6-27b,H,aiops2022,checkoutservice-1,2,0,0.25
matched_rca,qwen3.6-27b,H,aiops2022,currencyservice,2,0,0.25
matched_rca,qwen3.6-27b,H,aiops2022,currencyservice-0,1,0,0
matched_rca,qwen3.6-27b,H,aiops2022,currencyservice-1,2,0,0.25
matched_rca,qwen3.6-27b,H,aiops2022,currencyservice-2,2,0.5,0.75
matched_rca,qwen3.6-27b,H,aiops2022,emailservice,4,0,0.13333333
matched_rca,qwen3.6-27b,H,aiops2022,emailservice-1,2,0,0
matched_rca,qwen3.6-27b,H,aiops2022,frontend,3,0.33333333,0.66666667
matched_rca,qwen3.6-27b,H,aiops2022,frontend-0,1,0,0
matched_rca,qwen3.6-27b,H,aiops2022,frontend-1,1,0,0.33333333
matched_rca,qwen3.6-27b,H,aiops2022,frontend-2,1,1,1
matched_rca,qwen3.6-27b,H,aiops2022,frontend2-0,1,0,0
matched_rca,qwen3.6-27b,H,aiops2022,node-1,3,0,0.16666667
matched_rca,qwen3.6-27b,H,aiops2022,node-2,3,0.66666667,0.66666667
matched_rca,qwen3.6-27b,H,aiops2022,node-3,4,0,0.05
matched_rca,qwen3.6-27b,H,aiops2022,node-4,4,0.25,0.5
matched_rca,qwen3.6-27b,H,aiops2022,node-5,8,0.125,0.25
matched_rca,qwen3.6-27b,H,aiops2022,node-6,7,0.85714286,0.85714286
matched_rca,qwen3.6-27b,H,aiops2022,paymentservice,1,0,0
matched_rca,qwen3.6-27b,H,aiops2022,productcatalogservice,4,0,0.083333333
matched_rca,qwen3.6-27b,H,aiops2022,productcatalogservice-0,3,0.33333333,0.33333333
matched_rca,qwen3.6-27b,H,aiops2022,productcatalogservice-1,3,0,0
matched_rca,qwen3.6-27b,H,aiops2022,productcatalogservice-2,2,0,0.25
matched_rca,qwen3.6-27b,H,aiops2022,productcatalogservice2-0,1,0,0.33333333
matched_rca,qwen3.6-27b,H,aiops2022,recommendationservice,4,0,0.175
matched_rca,qwen3.6-27b,H,aiops2022,recommendationservice-2,1,0,0.33333333
matched_rca,qwen3.6-27b,H,aiops2022,recommendationservice2-0,1,0,0
matched_rca,qwen3.6-27b,H,aiops2022,shippingservice,4,0,0.25
matched_rca,qwen3.6-27b,H,aiops2022,shippingservice-0,1,0,0
matched_rca,qwen3.6-27b,H,aiops2022,shippingservice-1,2,0,0
matched_rca,qwen3.6-27b,H,aiops2022,shippingservice2-0,1,0,0.25
matched_rca,qwen3.6-27b,H,aiops2025,adservice,14,0.28571429,0.34166667
matched_rca,qwen3.6-27b,H,aiops2025,cartservice,7,0.28571429,0.38571429
matched_rca,qwen3.6-27b,H,aiops2025,checkoutservice,17,0.058823529,0.2745098
matched_rca,qwen3.6-27b,H,aiops2025,currencyservice,4,0.25,0.25
matched_rca,qwen3.6-27b,H,aiops2025,emailservice,2,0,0
matched_rca,qwen3.6-27b,H,aiops2025,frontend,3,0,0.4
matched_rca,qwen3.6-27b,H,aiops2025,node-1,3,0,0
matched_rca,qwen3.6-27b,H,aiops2025,node-3,3,0.66666667,0.66666667
matched_rca,qwen3.6-27b,H,aiops2025,node-4,1,1,1
matched_rca,qwen3.6-27b,H,aiops2025,node-5,4,0.25,0.33333333
matched_rca,qwen3.6-27b,H,aiops2025,node-6,5,0,0.04
matched_rca,qwen3.6-27b,H,aiops2025,node-7,2,0,0.25
matched_rca,qwen3.6-27b,H,aiops2025,node-8,4,0.25,0.3125
matched_rca,qwen3.6-27b,H,aiops2025,paymentservice,1,0,0.2
matched_rca,qwen3.6-27b,H,aiops2025,productcatalogservice,4,0.25,0.25
matched_rca,qwen3.6-27b,H,aiops2025,recommendationservice,1,0,0
matched_rca,qwen3.6-27b,H,aiops2025,shippingservice,6,0,0.13888889
matched_rca,qwen3.6-27b,H,aiops2025,tidb-tidb,2,0,0.1
matched_rca,qwen3.6-27b,H,aiops2025,tidb-tikv,10,0.1,0.28666667
matched_rca,qwen3.6-27b,H,re2_ob,checkoutservice,18,0.83333333,0.90277778
matched_rca,qwen3.6-27b,H,re2_ob,currencyservice,18,0.38888889,0.5787037
matched_rca,qwen3.6-27b,H,re2_ob,emailservice,18,0.66666667,0.82407407
matched_rca,qwen3.6-27b,H,re2_ob,productcatalogservice,18,0.22222222,0.48796296
matched_rca,qwen3.6-27b,H,re2_ob,recommendationservice,18,0.72222222,0.8287037
matched_rca,qwen3.6-27b,H,re2_tt,ts-auth-service,18,0.66666667,0.66666667
matched_rca,qwen3.6-27b,H,re2_tt,ts-order-service,18,0.61111111,0.74074074
matched_rca,qwen3.6-27b,H,re2_tt,ts-route-service,18,0.44444444,0.5787037
matched_rca,qwen3.6-27b,H,re2_tt,ts-train-service,18,0.61111111,0.74259259
matched_rca,qwen3.6-27b,H,re2_tt,ts-travel-service,18,0.55555556,0.66203704
matched_rca,qwen3.6-27b,P,aegislab,mysql,3,0.66666667,0.83333333
matched_rca,qwen3.6-27b,P,aegislab,ts-assurance-service,2,0.5,0.66666667
matched_rca,qwen3.6-27b,P,aegislab,ts-auth-service,1,0,0.5
matched_rca,qwen3.6-27b,P,aegislab,ts-basic-service,6,0.16666667,0.39444444
matched_rca,qwen3.6-27b,P,aegislab,ts-config-service,3,0.33333333,0.5
matched_rca,qwen3.6-27b,P,aegislab,ts-contacts-service,2,0,0.41666667
matched_rca,qwen3.6-27b,P,aegislab,ts-food-service,3,0.33333333,0.33333333
matched_rca,qwen3.6-27b,P,aegislab,ts-order-other-service,1,0,0.33333333
matched_rca,qwen3.6-27b,P,aegislab,ts-order-service,2,0,0.25
matched_rca,qwen3.6-27b,P,aegislab,ts-preserve-service,2,0,0.16666667
matched_rca,qwen3.6-27b,P,aegislab,ts-price-service,1,0,0.33333333
matched_rca,qwen3.6-27b,P,aegislab,ts-route-plan-service,4,0.25,0.375
matched_rca,qwen3.6-27b,P,aegislab,ts-route-service,3,0.66666667,0.83333333
matched_rca,qwen3.6-27b,P,aegislab,ts-seat-service,2,0,0.25
matched_rca,qwen3.6-27b,P,aegislab,ts-station-food-service,1,0,0.25
matched_rca,qwen3.6-27b,P,aegislab,ts-station-service,1,0,0.2
matched_rca,qwen3.6-27b,P,aegislab,ts-travel-service,2,0,0
matched_rca,qwen3.6-27b,P,aegislab,ts-travel2-service,2,0.5,0.75
matched_rca,qwen3.6-27b,P,aiops2022,adservice,2,0.5,0.5
matched_rca,qwen3.6-27b,P,aiops2022,adservice-0,1,0,0
matched_rca,qwen3.6-27b,P,aiops2022,adservice-1,3,0,0.17777778
matched_rca,qwen3.6-27b,P,aiops2022,adservice2-0,1,0,0
matched_rca,qwen3.6-27b,P,aiops2022,cartservice,5,0.4,0.6
matched_rca,qwen3.6-27b,P,aiops2022,cartservice-0,2,0,0
