experiment,model,arm,dataset,template,n,accuracy
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,L_G_link,12,0
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,L_R_link,10,0.8
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,L_direct_read,23,0.60869565
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,L_locator_chain,15,0.46666667
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,M_G_link,14,0
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,M_L_link,27,0.88888889
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,M_R_link,10,1
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,M_direct_read,16,1
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,M_locator_chain,18,0.44444444
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,R_G_link,17,0
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,R_direct_read,25,0.96
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_ob,R_locator_chain,30,0.066666667
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,G_direct_read,29,0.68965517
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,G_locator_chain,31,0.5483871
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,L_G_link,8,0
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,L_R_link,10,0.9
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,L_direct_read,23,0.043478261
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,L_locator_chain,11,0.63636364
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,M_G_link,15,0
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,M_L_link,12,0.41666667
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,M_R_link,24,0.91666667
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,M_direct_read,21,1
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,M_locator_chain,24,0.375
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,R_G_link,20,0
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,R_direct_read,17,0.94117647
cross_region,gemma-4-26b-a4b,Mt-Rt-Lv-Gv,re2_tt,R_locator_chain,22,0.18181818
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,G_direct_read,20,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,G_locator_chain,18,0.38888889
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,L_direct_read,27,0.96296296
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,M_G_link,31,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,M_L_link,3,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,M_R_link,22,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,M_direct_read,26,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,M_locator_chain,32,0.625
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,R_G_link,39,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,R_direct_read,23,0.95652174
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aegislab,R_locator_chain,26,0.38461538
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,G_direct_read,21,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,L_R_link,41,0.31707317
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,L_direct_read,27,0.55555556
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,L_locator_chain,4,0.25
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,M_G_link,16,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,M_L_link,15,0.93333333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,M_R_link,24,0.91666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,M_direct_read,23,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,M_locator_chain,8,0.375
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,R_direct_read,29,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2022,R_locator_chain,6,0.5
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,G_direct_read,24,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,G_locator_chain,16,0.75
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,L_direct_read,25,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,M_G_link,2,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,M_L_link,36,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,M_R_link,33,0.96969697
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,M_direct_read,25,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,M_locator_chain,14,0.71428571
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,R_G_link,7,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,R_direct_read,19,0.94736842
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,aiops2025,R_locator_chain,14,0.42857143
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,G_direct_read,26,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,G_locator_chain,27,0.51851852
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,L_G_link,12,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,L_R_link,10,0.2
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,L_direct_read,23,0.86956522
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,L_locator_chain,15,0.33333333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,M_G_link,14,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,M_L_link,27,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,M_R_link,10,0.8
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,M_direct_read,16,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,M_locator_chain,18,0.44444444
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,R_G_link,17,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,R_direct_read,25,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_ob,R_locator_chain,30,0.4
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,G_direct_read,29,0.96551724
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,G_locator_chain,31,0.5483871
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,L_G_link,8,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,L_R_link,10,0.6
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,L_direct_read,23,0.82608696
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,L_locator_chain,11,0.18181818
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,M_G_link,15,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,M_L_link,12,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,M_R_link,24,0.95833333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,M_direct_read,21,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,M_locator_chain,24,0.625
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,R_G_link,20,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,R_direct_read,17,0.88235294
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gt,re2_tt,R_locator_chain,22,0.68181818
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,G_direct_read,20,0.75
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,G_locator_chain,18,0.66666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,L_direct_read,27,0.88888889
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,M_G_link,31,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,M_L_link,3,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,M_R_link,22,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,M_direct_read,26,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,M_locator_chain,32,0.5625
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,R_G_link,39,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,R_direct_read,23,0.82608696
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aegislab,R_locator_chain,26,0.38461538
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,G_direct_read,21,0.71428571
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,L_R_link,41,0.3902439
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,L_direct_read,27,0.44444444
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,L_locator_chain,4,0.5
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,M_G_link,16,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,M_L_link,15,0.93333333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,M_R_link,24,0.875
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,M_direct_read,23,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,M_locator_chain,8,0.375
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,R_direct_read,29,0.93103448
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2022,R_locator_chain,6,0.5
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,G_direct_read,24,0.79166667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,G_locator_chain,16,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,L_direct_read,25,0.8
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,M_G_link,2,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,M_L_link,36,0.97222222
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,M_R_link,33,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,M_direct_read,25,0.96
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,M_locator_chain,14,0.78571429
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,R_G_link,7,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,R_direct_read,19,0.89473684
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,aiops2025,R_locator_chain,14,0.42857143
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,G_direct_read,26,0.76923077
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,G_locator_chain,27,0.66666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,L_G_link,12,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,L_R_link,10,0.3
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,L_direct_read,23,0.82608696
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,L_locator_chain,15,0.26666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,M_G_link,14,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,M_L_link,27,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,M_R_link,10,0.8
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,M_direct_read,16,0.9375
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,M_locator_chain,18,0.33333333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,R_G_link,17,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,R_direct_read,25,0.92
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_ob,R_locator_chain,30,0.4
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,G_direct_read,29,0.75862069
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,G_locator_chain,31,0.58064516
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,L_G_link,8,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,L_R_link,10,0.6
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,L_direct_read,23,0.69565217
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,L_locator_chain,11,0.090909091
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,M_G_link,15,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,M_L_link,12,0.91666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,M_R_link,24,0.95833333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,M_direct_read,21,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,M_locator_chain,24,0.41666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,R_G_link,20,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,R_direct_read,17,0.76470588
cross_region,gemma-4-26b-a4b,Mt-Rv-Lt-Gv,re2_tt,R_locator_chain,22,0.63636364
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,G_direct_read,20,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,G_locator_chain,18,0.33333333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,L_direct_read,27,0.074074074
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,M_G_link,31,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,M_L_link,3,0.66666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,M_R_link,22,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,M_direct_read,26,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,M_locator_chain,32,0.59375
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,R_G_link,39,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,R_direct_read,23,0.95652174
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aegislab,R_locator_chain,26,0.46153846
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,G_direct_read,21,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,L_R_link,41,0.85365854
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,L_direct_read,27,0.40740741
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,L_locator_chain,4,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,M_G_link,16,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,M_L_link,15,0.6
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,M_R_link,24,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,M_direct_read,23,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,M_locator_chain,8,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,R_direct_read,29,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2022,R_locator_chain,6,0.66666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,G_direct_read,24,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,G_locator_chain,16,0.75
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,L_direct_read,25,0.32
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,M_G_link,2,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,M_L_link,36,0.61111111
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,M_R_link,33,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,M_direct_read,25,0.96
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,M_locator_chain,14,0.78571429
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,R_G_link,7,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,R_direct_read,19,0.89473684
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,aiops2025,R_locator_chain,14,0.5
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,G_direct_read,26,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,G_locator_chain,27,0.66666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,L_G_link,12,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,L_R_link,10,0.7
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,L_direct_read,23,0.73913043
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,L_locator_chain,15,0.33333333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,M_G_link,14,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,M_L_link,27,0.88888889
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,M_R_link,10,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,M_direct_read,16,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,M_locator_chain,18,0.44444444
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,R_G_link,17,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,R_direct_read,25,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_ob,R_locator_chain,30,0.43333333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,G_direct_read,29,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,G_locator_chain,31,0.4516129
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,L_G_link,8,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,L_R_link,10,0.9
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,L_direct_read,23,0.043478261
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,L_locator_chain,11,0.63636364
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,M_G_link,15,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,M_L_link,12,0.33333333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,M_R_link,24,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,M_direct_read,21,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,M_locator_chain,24,0.5
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,R_G_link,20,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,R_direct_read,17,0.94117647
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gt,re2_tt,R_locator_chain,22,0.54545455
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,G_direct_read,20,0.7
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,G_locator_chain,18,0.61111111
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,L_direct_read,27,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,M_G_link,31,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,M_L_link,3,0.66666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,M_R_link,22,0.95454545
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,M_direct_read,26,0.96153846
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,M_locator_chain,32,0.625
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,R_G_link,39,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,R_direct_read,23,0.95652174
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aegislab,R_locator_chain,26,0.46153846
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,G_direct_read,21,0.71428571
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,L_R_link,41,0.90243902
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,L_direct_read,27,0.44444444
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,L_locator_chain,4,0.75
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,M_G_link,16,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,M_L_link,15,0.4
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,M_R_link,24,0.91666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,M_direct_read,23,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,M_locator_chain,8,0.75
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,R_direct_read,29,0.93103448
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2022,R_locator_chain,6,0.66666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,G_direct_read,24,0.625
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,G_locator_chain,16,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,L_direct_read,25,0.28
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,M_G_link,2,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,M_L_link,36,0.52777778
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,M_R_link,33,0.90909091
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,M_direct_read,25,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,M_locator_chain,14,0.71428571
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,R_G_link,7,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,R_direct_read,19,0.84210526
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,aiops2025,R_locator_chain,14,0.42857143
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,G_direct_read,26,0.84615385
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,G_locator_chain,27,0.62962963
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,L_G_link,12,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,L_R_link,10,0.6
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,L_direct_read,23,0.69565217
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,L_locator_chain,15,0.4
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,M_G_link,14,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,M_L_link,27,0.88888889
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,M_R_link,10,1
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,M_direct_read,16,0.9375
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,M_locator_chain,18,0.33333333
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,R_G_link,17,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,R_direct_read,25,0.92
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_ob,R_locator_chain,30,0.26666667
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_tt,G_direct_read,29,0.68965517
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_tt,G_locator_chain,31,0.74193548
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_tt,L_G_link,8,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_tt,L_R_link,10,0.9
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_tt,L_direct_read,23,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_tt,L_locator_chain,11,0.45454545
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_tt,M_G_link,15,0
cross_region,gemma-4-26b-a4b,Mt-Rv-Lv-Gv,re2_tt,M_L_link,12,0.33333333
