experiment,model,arm,dataset_scope,n,case_n,complete_chain_accuracy,correct_prefix_accuracy,step_accuracy,query_membership_valid,level_1_complete_chain_accuracy,level_2_complete_chain_accuracy,level_3_complete_chain_accuracy,ac@1,ac@3,ac@5,avg@3,avg@5,mrr
typed_two_stage,qwen3.6-27b,Mv-Rt-Lt-Gv,re2_tt,90,90,0.36481481,0.46203704,0.45740741,1,0.62222222,0.28089888,0.19318182,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gt,re2_tt,90,90,0.35740741,0.49845679,0.49259259,1,0.62222222,0.24719101,0.20454545,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rt-Lv-Gv,re2_tt,90,90,0.36481481,0.50524691,0.51111111,1,0.63333333,0.28089888,0.18181818,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gt,re2_tt,90,90,0.23148148,0.41141975,0.41851852,1,0.51111111,0.1011236,0.079545455,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lt-Gv,re2_tt,90,90,0.30925926,0.45462963,0.46111111,1,0.53333333,0.23595506,0.15909091,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gt,re2_tt,90,90,0.26111111,0.47685185,0.48518519,1,0.55555556,0.1011236,0.125,,,,,,
typed_two_stage,qwen3.6-27b,Mv-Rv-Lv-Gv,re2_tt,90,90,0.31666667,0.50277778,0.51296296,1,0.57777778,0.23595506,0.13636364,,,,,,
typed_two_stage,qwen3.6-27b,P,re2_tt,90,90,0.29814815,0.38240741,0.34814815,1,0.6,0.21348315,0.079545455,,,,,,
typed_two_stage,qwen3.6-27b,V,re2_tt,90,90,0.3537037,0.51388889,0.50555556,1,0.65555556,0.29213483,0.11363636,,,,,,
typed_two_stage,qwen3.8-27b,H,aegislab,96,96,0.37673611,0.48900463,0.47395833,1,0.70833333,0.16666667,0.24175824,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gt,aegislab,96,96,0.30208333,0.38859954,0.36805556,1,0.65625,0.125,0.10989011,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gv,aegislab,96,96,0.32986111,0.42332176,0.41319444,1,0.66666667,0.14583333,0.16483516,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gt,aegislab,96,96,0.31944444,0.45167824,0.43576389,1,0.65625,0.15625,0.13186813,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gv,aegislab,96,96,0.33159722,0.45399306,0.44270833,1,0.65625,0.17708333,0.15384615,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gt,aegislab,96,96,0.22916667,0.35416667,0.35243056,1,0.48958333,0.083333333,0.10989011,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gv,aegislab,96,96,0.22916667,0.35127315,0.35243056,1,0.48958333,0.09375,0.098901099,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gt,aegislab,96,96,0.23263889,0.40509259,0.41145833,1,0.5,0.10416667,0.087912088,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gv,aegislab,96,96,0.28125,0.44241898,0.46006944,1,0.53125,0.15625,0.15384615,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gt,aegislab,96,96,0.35243056,0.44618056,0.42708333,1,0.71875,0.16666667,0.15384615,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gv,aegislab,96,96,0.33506944,0.45167824,0.43402778,1,0.6875,0.14583333,0.15384615,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gt,aegislab,96,96,0.34548611,0.4681713,0.44791667,1,0.65625,0.17708333,0.17582418,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gv,aegislab,96,96,0.37673611,0.51302083,0.49305556,1,0.70833333,0.21875,0.18681319,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gt,aegislab,96,96,0.26215278,0.40393519,0.38888889,1,0.55208333,0.10416667,0.12087912,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gv,aegislab,96,96,0.265625,0.39351852,0.38888889,1,0.52083333,0.14583333,0.12087912,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gt,aegislab,96,96,0.25173611,0.43373843,0.42361111,1,0.54166667,0.11458333,0.087912088,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gv,aegislab,96,96,0.29340278,0.47164352,0.46180556,1,0.59375,0.14583333,0.13186813,,,,,,
typed_two_stage,qwen3.8-27b,P,aegislab,96,96,0.32291667,0.40190972,0.35590278,1,0.70833333,0.14583333,0.098901099,,,,,,
typed_two_stage,qwen3.8-27b,V,aegislab,96,96,0.30381944,0.4603588,0.45659722,1,0.59375,0.17708333,0.12087912,,,,,,
typed_two_stage,qwen3.8-27b,H,aiops2022,100,100,0.67666667,0.73916667,0.72166667,1,0.89,0.5625,0.086956522,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gt,aiops2022,100,100,0.60833333,0.66666667,0.65333333,1,0.85,0.45833333,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gv,aiops2022,100,100,0.58333333,0.63833333,0.62,1,0.83,0.42708333,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gt,aiops2022,100,100,0.63166667,0.69361111,0.685,1,0.82,0.54166667,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gv,aiops2022,100,100,0.59166667,0.65888889,0.635,1,0.82,0.44791667,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gt,aiops2022,100,100,0.55,0.62472222,0.605,1,0.83,0.36458333,0,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gv,aiops2022,100,100,0.53333333,0.59833333,0.565,1,0.83,0.32291667,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gt,aiops2022,100,100,0.565,0.65138889,0.63,1,0.81,0.39583333,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gv,aiops2022,100,100,0.605,0.67416667,0.655,1,0.8,0.5,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gt,aiops2022,100,100,0.64333333,0.70027778,0.67333333,1,0.89,0.47916667,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gv,aiops2022,100,100,0.64166667,0.70027778,0.67333333,1,0.9,0.48958333,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gt,aiops2022,100,100,0.665,0.74305556,0.72,1,0.89,0.53125,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gv,aiops2022,100,100,0.665,0.73916667,0.725,1,0.86,0.55208333,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2022,100,100,0.59166667,0.67583333,0.64166667,1,0.88,0.38541667,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2022,100,100,0.59333333,0.67,0.635,1,0.88,0.39583333,0,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2022,100,100,0.655,0.74333333,0.705,1,0.9,0.5,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gv,aiops2022,100,100,0.64,0.72472222,0.68833333,1,0.87,0.5,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,P,aiops2022,100,100,0.58166667,0.6375,0.59833333,1,0.87,0.375,0,,,,,,
typed_two_stage,qwen3.8-27b,V,aiops2022,100,100,0.65,0.72527778,0.68666667,1,0.89,0.5,0.043478261,,,,,,
typed_two_stage,qwen3.8-27b,H,aiops2025,93,93,0.46774194,0.58721625,0.54659498,1,0.75268817,0.20689655,0.3,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gt,aiops2025,93,93,0.44623656,0.52897252,0.49462366,1,0.7311828,0.1954023,0.25,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gv,aiops2025,93,93,0.40501792,0.49044205,0.45519713,1,0.68817204,0.18390805,0.2,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gt,aiops2025,93,93,0.42473118,0.52240143,0.4874552,1,0.72043011,0.18390805,0.175,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gv,aiops2025,93,93,0.40860215,0.49551971,0.46415771,1,0.69892473,0.14942529,0.25,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gt,aiops2025,93,93,0.27956989,0.42353644,0.41577061,1,0.51612903,0.08045977,0.075,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gv,aiops2025,93,93,0.29390681,0.43399044,0.42831541,1,0.52688172,0.091954023,0.075,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gt,aiops2025,93,93,0.27419355,0.41218638,0.39784946,1,0.50537634,0.068965517,0.1,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gv,aiops2025,93,93,0.27777778,0.40710872,0.390681,1,0.51612903,0.08045977,0.075,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gt,aiops2025,93,93,0.48028674,0.57317802,0.53046595,1,0.77419355,0.2183908,0.3,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gv,aiops2025,93,93,0.46057348,0.55107527,0.50896057,1,0.74193548,0.20689655,0.325,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gt,aiops2025,93,93,0.46415771,0.5504779,0.5,1,0.75268817,0.1954023,0.3,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gv,aiops2025,93,93,0.46774194,0.56033453,0.51433692,1,0.76344086,0.20689655,0.3,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gt,aiops2025,93,93,0.33870968,0.49074074,0.46953405,1,0.59139785,0.091954023,0.175,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gv,aiops2025,93,93,0.33870968,0.48506571,0.46057348,1,0.59139785,0.13793103,0.1,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gt,aiops2025,93,93,0.36379928,0.51762246,0.49641577,1,0.61290323,0.10344828,0.2,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gv,aiops2025,93,93,0.35304659,0.51224612,0.49283154,1,0.60215054,0.11494253,0.175,,,,,,
typed_two_stage,qwen3.8-27b,P,aiops2025,93,93,0.44444444,0.52210275,0.47311828,1,0.75268817,0.20689655,0.125,,,,,,
typed_two_stage,qwen3.8-27b,V,aiops2025,93,93,0.34408602,0.47580645,0.44982079,1,0.58064516,0.13793103,0.15,,,,,,
typed_two_stage,qwen3.8-27b,H,all_469,469,469,0.46872779,0.57379768,0.55152807,1,0.76332623,0.30567686,0.20481928,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gt,all_469,469,469,0.42963753,0.50752191,0.48827292,1,0.74840085,0.26419214,0.13855422,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gv,all_469,469,469,0.41968728,0.50657427,0.48436389,1,0.74200426,0.26200873,0.13554217,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gt,all_469,469,469,0.42750533,0.52819237,0.50852878,0.9978678,0.73134328,0.27510917,0.14156627,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gv,all_469,469,469,0.42039801,0.51871594,0.49822317,1,0.73134328,0.25764192,0.15361446,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gt,all_469,469,469,0.32160625,0.44207534,0.43710021,1,0.58208955,0.17030568,0.09939759,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gv,all_469,469,469,0.32587065,0.44408908,0.43461265,1,0.58848614,0.1790393,0.096385542,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gt,all_469,469,469,0.32302772,0.46825397,0.46730633,1,0.57356077,0.18340611,0.087349398,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gv,all_469,469,469,0.34221748,0.47654584,0.47619048,1,0.58208955,0.21179039,0.11445783,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gt,all_469,469,469,0.46410803,0.5505212,0.52700782,1,0.7782516,0.29912664,0.1746988,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gv,all_469,469,469,0.45557925,0.54856669,0.52203269,1,0.76972281,0.29912664,0.16566265,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gt,all_469,469,469,0.45131485,0.55597015,0.52878465,1,0.75479744,0.28820961,0.1626506,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gv,all_469,469,469,0.47050462,0.58167496,0.55614783,1,0.77185501,0.31659389,0.18373494,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gt,all_469,469,469,0.35820896,0.49745321,0.48436389,1,0.63113006,0.18340611,0.13253012,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gv,all_469,469,469,0.36496091,0.49176735,0.47974414,1,0.62260128,0.22489083,0.11746988,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gt,all_469,469,469,0.37455579,0.533819,0.52452026,1,0.63752665,0.22052402,0.11445783,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gv,all_469,469,469,0.37988628,0.53251599,0.52309879,1,0.63113006,0.23799127,0.13253012,,,,,,
typed_two_stage,qwen3.8-27b,P,all_469,469,469,0.42430704,0.49834163,0.45060412,1,0.77398721,0.25982533,0.084337349,,,,,,
typed_two_stage,qwen3.8-27b,V,all_469,469,469,0.39800995,0.53115376,0.51954513,1,0.65458422,0.27510917,0.12349398,,,,,,
typed_two_stage,qwen3.8-27b,H,headline_289,289,289,0.50980392,0.60717032,0.58304498,1,0.78546713,0.31541219,0.23376623,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gt,headline_289,289,289,0.4544406,0.52998847,0.50749712,1,0.74740484,0.26164875,0.13636364,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gv,headline_289,289,289,0.44175317,0.51931949,0.4982699,1,0.73010381,0.25448029,0.15584416,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gt,headline_289,289,289,0.46136101,0.55815071,0.53863899,1,0.73356401,0.29749104,0.12987013,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gv,headline_289,289,289,0.44636678,0.53825452,0.51614764,1,0.7266436,0.26164875,0.16233766,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gt,headline_289,289,289,0.35640138,0.47010765,0.46020761,1,0.61591696,0.17921147,0.084415584,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gv,headline_289,289,289,0.35524798,0.46337947,0.45040369,1,0.61937716,0.17204301,0.084415584,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gt,headline_289,289,289,0.36101499,0.492599,0.48269896,1,0.60899654,0.19354839,0.084415584,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gv,headline_289,289,289,0.39215686,0.51124567,0.50519031,1,0.61937716,0.25089606,0.11688312,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gt,headline_289,289,289,0.49423299,0.57497116,0.5455594,1,0.79584775,0.29032258,0.17532468,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gv,headline_289,289,289,0.48154556,0.56968474,0.54094579,1,0.77854671,0.28315412,0.18181818,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gt,headline_289,289,289,0.49423299,0.58977316,0.55882353,1,0.76816609,0.3046595,0.18831169,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gv,headline_289,289,289,0.50576701,0.6064975,0.58016148,1,0.77854671,0.3297491,0.19480519,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gt,headline_289,289,289,0.40080738,0.52595156,0.50230681,1,0.67820069,0.19713262,0.12337662,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gv,headline_289,289,289,0.40253749,0.51864667,0.49711649,1,0.66782007,0.22939068,0.097402597,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gt,headline_289,289,289,0.42733564,0.56785852,0.544406,1,0.68858131,0.2437276,0.11038961,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gv,headline_289,289,289,0.43252595,0.57227989,0.55017301,1,0.69204152,0.25806452,0.12987013,,,,,,
typed_two_stage,qwen3.8-27b,P,headline_289,289,289,0.45155709,0.52210688,0.47750865,1,0.77854671,0.2437276,0.090909091,,,,,,
typed_two_stage,qwen3.8-27b,V,headline_289,289,289,0.43656286,0.55699731,0.53402537,1,0.69204152,0.27598566,0.11688312,,,,,,
typed_two_stage,qwen3.8-27b,H,re2_ob,90,90,0.44444444,0.56049383,0.53333333,1,0.78888889,0.33333333,0.21111111,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gt,re2_ob,90,90,0.41481481,0.49012346,0.48703704,1,0.77777778,0.31111111,0.15555556,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gv,re2_ob,90,90,0.40740741,0.51296296,0.47592593,1,0.8,0.33333333,0.088888889,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gt,re2_ob,90,90,0.38888889,0.49506173,0.47407407,1,0.75555556,0.24444444,0.16666667,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gv,re2_ob,90,90,0.4,0.51666667,0.49814815,1,0.77777778,0.26666667,0.15555556,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gt,re2_ob,90,90,0.28888889,0.40802469,0.42407407,1,0.5,0.22222222,0.14444444,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gv,re2_ob,90,90,0.3,0.42962963,0.44074074,1,0.52222222,0.25555556,0.12222222,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gt,re2_ob,90,90,0.25925926,0.42283951,0.4462963,1,0.48888889,0.17777778,0.11111111,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gv,re2_ob,90,90,0.26666667,0.42345679,0.4462963,1,0.48888889,0.18888889,0.12222222,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gt,re2_ob,90,90,0.42962963,0.51975309,0.51666667,1,0.75555556,0.33333333,0.2,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gv,re2_ob,90,90,0.42962963,0.52777778,0.50555556,1,0.77777778,0.33333333,0.17777778,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gt,re2_ob,90,90,0.38518519,0.50802469,0.48703704,1,0.76666667,0.22222222,0.16666667,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gv,re2_ob,90,90,0.40740741,0.53333333,0.49259259,1,0.78888889,0.26666667,0.16666667,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_ob,90,90,0.30740741,0.45308642,0.47222222,1,0.52222222,0.21111111,0.18888889,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_ob,90,90,0.31481481,0.44382716,0.4537037,1,0.53333333,0.26666667,0.14444444,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gt,re2_ob,90,90,0.28518519,0.47037037,0.48703704,1,0.53333333,0.21111111,0.11111111,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gv,re2_ob,90,90,0.29259259,0.44691358,0.4537037,1,0.52222222,0.23333333,0.12222222,,,,,,
typed_two_stage,qwen3.8-27b,P,re2_ob,90,90,0.4037037,0.47901235,0.42037037,1,0.78888889,0.32222222,0.1,,,,,,
typed_two_stage,qwen3.8-27b,V,re2_ob,90,90,0.35555556,0.50185185,0.50740741,1,0.62222222,0.28888889,0.15555556,,,,,,
typed_two_stage,qwen3.8-27b,H,re2_tt,90,90,0.36111111,0.47993827,0.46851852,1,0.66666667,0.24719101,0.14772727,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gt,re2_tt,90,90,0.36481481,0.45277778,0.42777778,1,0.72222222,0.2247191,0.125,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lt-Gv,re2_tt,90,90,0.36111111,0.45925926,0.44814815,1,0.72222222,0.21348315,0.14772727,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gt,re2_tt,90,90,0.35740741,0.46512346,0.4462963,0.98888889,0.7,0.23595506,0.13636364,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rt-Lv-Gv,re2_tt,90,90,0.35740741,0.45802469,0.44074074,1,0.7,0.23595506,0.13636364,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gt,re2_tt,90,90,0.24259259,0.38611111,0.37592593,1,0.55555556,0.08988764,0.079545455,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lt-Gv,re2_tt,90,90,0.25740741,0.39660494,0.37777778,1,0.55555556,0.12359551,0.090909091,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gt,re2_tt,90,90,0.26481481,0.43549383,0.43888889,1,0.54444444,0.15730337,0.068181818,,,,,,
typed_two_stage,qwen3.8-27b,Mt-Rv-Lv-Gv,re2_tt,90,90,0.25740741,0.41820988,0.41296296,1,0.55555556,0.11235955,0.10227273,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gt,re2_tt,90,90,0.40185185,0.50277778,0.47777778,1,0.74444444,0.29213483,0.14772727,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lt-Gv,re2_tt,90,90,0.39814815,0.50154321,0.47777778,1,0.73333333,0.31460674,0.125,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gt,re2_tt,90,90,0.37962963,0.49537037,0.47407407,1,0.7,0.30337079,0.11363636,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rt-Lv-Gv,re2_tt,90,90,0.42037037,0.55030864,0.54259259,1,0.73333333,0.3258427,0.18181818,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gt,re2_tt,90,90,0.27222222,0.45030864,0.43888889,1,0.58888889,0.11235955,0.090909091,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lt-Gv,re2_tt,90,90,0.29444444,0.45339506,0.45,1,0.56666667,0.16853933,0.125,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gt,re2_tt,90,90,0.29444444,0.48796296,0.49814815,1,0.57777778,0.15730337,0.125,,,,,,
typed_two_stage,qwen3.8-27b,Mv-Rv-Lv-Gv,re2_tt,90,90,0.29814815,0.4904321,0.50555556,1,0.54444444,0.17977528,0.14772727,,,,,,
typed_two_stage,qwen3.8-27b,P,re2_tt,90,90,0.35740741,0.44135802,0.39444444,1,0.74444444,0.24719101,0.056818182,,,,,,
typed_two_stage,qwen3.8-27b,V,re2_tt,90,90,0.31666667,0.47746914,0.48518519,1,0.56666667,0.25842697,0.10227273,,,,,,
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aegislab,96,96,,,,,,,,0.44791667,0.51041667,0.53125,0.48611111,0.50416667,0.48263889
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aegislab,96,96,,,,,,,,0.45833333,0.5,0.51041667,0.47916667,0.48958333,0.47777778
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aegislab,96,96,,,,,,,,0.45833333,0.57291667,0.59375,0.52430556,0.55,0.51510417
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aegislab,96,96,,,,,,,,0.40625,0.47916667,0.53125,0.45138889,0.48125,0.45347222
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aiops2022,47,47,,,,,,,,0.25531915,0.38297872,0.38297872,0.34042553,0.35744681,0.31914894
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aiops2022,47,47,,,,,,,,0.29787234,0.36170213,0.36170213,0.34042553,0.34893617,0.32978723
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aiops2022,47,47,,,,,,,,0.23404255,0.34042553,0.34042553,0.29787234,0.31489362,0.28368794
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aiops2022,47,47,,,,,,,,0.23404255,0.36170213,0.36170213,0.30496454,0.32765957,0.29078014
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,aiops2025,93,93,,,,,,,,0.19354839,0.29032258,0.29032258,0.2437276,0.26236559,0.23476703
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,aiops2025,93,93,,,,,,,,0.22580645,0.30107527,0.30107527,0.26523297,0.27956989,0.25806452
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,aiops2025,93,93,,,,,,,,0.1827957,0.25806452,0.27956989,0.22580645,0.24516129,0.22168459
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,aiops2025,93,93,,,,,,,,0.19354839,0.27956989,0.30107527,0.2437276,0.26666667,0.23835125
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,all_469,416,416,,,,,,,,0.47355769,0.56730769,0.57451923,0.52564103,0.54471154,0.51690705
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,all_469,416,416,,,,,,,,0.47596154,0.56009615,0.56730769,0.52163462,0.53942308,0.51450321
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,all_469,416,416,,,,,,,,0.46634615,0.56971154,0.58173077,0.52564103,0.54711538,0.51598558
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,all_469,416,416,,,,,,,,0.45673077,0.54807692,0.56971154,0.50961538,0.53317308,0.5036859
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,headline_289,236,236,,,,,,,,0.30932203,0.39830508,0.40677966,0.36158192,0.37966102,0.35240113
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,headline_289,236,236,,,,,,,,0.33474576,0.3940678,0.39830508,0.36723164,0.37881356,0.36172316
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,headline_289,236,236,,,,,,,,0.30508475,0.40254237,0.41949153,0.36158192,0.38305085,0.35338983
visual_counterfactual_rca,gemma-4-26b-a4b,H_targeted,headline_289,236,236,,,,,,,,0.28813559,0.37711864,0.40677966,0.34039548,0.36610169,0.33629944
visual_counterfactual_rca,gemma-4-26b-a4b,H_factual,re2_ob,90,90,,,,,,,,0.81111111,0.9,0.9,0.85185185,0.87111111,0.8462963
visual_counterfactual_rca,gemma-4-26b-a4b,H_neutral,re2_ob,90,90,,,,,,,,0.77777778,0.86666667,0.88888889,0.82592593,0.85111111,0.82222222
visual_counterfactual_rca,gemma-4-26b-a4b,H_placebo,re2_ob,90,90,,,,,,,,0.78888889,0.91111111,0.91111111,0.85925926,0.88,0.84444444
